Episode	Accumulated Reward	Average Reward	Length	Steps
2347	-100	-50.0	2	98864
2348	51	0.9622641509433962	53	98917
2349	62	1.4761904761904763	42	98959
2350	248	4.275862068965517	58	99017
2351	602	2.8803827751196174	209	99226
2352	-104	-17.333333333333332	6	99232
2353	399	3.6605504587155964	109	99341
2354	41	0.6507936507936508	63	99404
2355	-24	-0.8888888888888888	27	99431
2356	-125	-4.62962962962963	27	99458
2357	245	4.016393442622951	61	99519
2358	-67	-0.9571428571428572	70	99589
2359	-116	-6.444444444444445	18	99607
2360	73	2.3548387096774195	31	99638
2361	40	0.625	64	99702
2362	46	0.7931034482758621	58	99760
2363	206	2.06	100	99860
2364	266	1.8865248226950355	141	100001
2365	-112	-8.0	14	100015
2366	398	3.618181818181818	110	100125
2367	-100	-50.0	2	100127
2368	264	6.285714285714286	42	100169
2369	6	0.061224489795918366	98	100267
2370	-15	-0.8333333333333334	18	100285
2371	21	0.25301204819277107	83	100368
2372	422	4.906976744186046	86	100454
2373	-121	-5.260869565217392	23	100477
2374	134	1.8873239436619718	71	100548
2375	-9	-0.75	12	100560
2376	-105	-15.0	7	100567
2377	-50	-0.9433962264150944	53	100620
2378	-18	-0.8571428571428571	21	100641
2379	71	2.1515151515151514	33	100674
2380	321	3.7325581395348837	86	100760
2381	584	4.634920634920635	126	100886
2382	-100	-50.0	2	100888
2383	347	2.1552795031055902	161	101049
2384	-37	-0.925	40	101089
2385	643	3.8273809523809526	168	101257
2386	151	2.7962962962962963	54	101311
2387	442	6.696969696969697	66	101377
2388	-37	-0.925	40	101417
2389	-17	-0.85	20	101437
2390	-100	-50.0	2	101439
2391	113	1.2282608695652173	92	101531
2392	326	4.0246913580246915	81	101612
2393	351	6.267857142857143	56	101668
2394	246	1.5279503105590062	161	101829
2395	400	3.7037037037037037	108	101937
2396	872	3.603305785123967	242	102179
2397	-22	-0.88	25	102204
2398	48	0.8571428571428571	56	102260
2399	303	2.9134615384615383	104	102364
2400	-100	-50.0	2	102366
2401	67	1.8108108108108107	37	102403
2402	-24	-0.8888888888888888	27	102430
2403	224	2.731707317073171	82	102512
2404	408	4.08	100	102612
2405	999	4.625	216	102828
2406	581	4.503875968992248	129	102957
2407	271	1.9926470588235294	136	103093
2408	36	0.5294117647058824	68	103161
2409	-32	-0.9142857142857143	35	103196
2410	73	2.3548387096774195	31	103227
2411	-101	-33.666666666666664	3	103230
2412	306	3.0297029702970297	101	103331
2413	132	1.8082191780821917	73	103404
2414	115	1.2777777777777777	90	103494
2415	560	3.7333333333333334	150	103644
2416	-100	-50.0	2	103646
2417	450	2.830188679245283	159	103805
2418	136	1.9710144927536233	69	103874
2419	213	2.2903225806451615	93	103967
2420	151	2.7962962962962963	54	104021
2421	352	6.4	55	104076
2422	-100	-50.0	2	104078
2423	-127	-4.379310344827586	29	104107
2424	287	2.3916666666666666	120	104227
2425	-100	-50.0	2	104229
2426	68	1.8888888888888888	36	104265
2427	53	1.0392156862745099	51	104316
2428	241	3.707692307692308	65	104381
2429	512	2.585858585858586	198	104579
2430	414	4.404255319148936	94	104673
2431	65	1.6666666666666667	39	104712
2432	217	2.438202247191011	89	104801
2433	990	4.4	225	105026
2434	473	3.4779411764705883	136	105162
2435	146	2.4745762711864407	59	105221
2436	171	1.2666666666666666	135	105356
2437	458	3.033112582781457	151	105507
2438	144	2.360655737704918	61	105568
2439	32	0.4444444444444444	72	105640
2440	49	0.8909090909090909	55	105695
2441	188	1.5932203389830508	118	105813
2442	-106	-13.25	8	105821
2443	-100	-50.0	2	105823
2444	287	2.3916666666666666	120	105943
2445	221	2.6	85	106028
2446	366	2.5774647887323945	142	106170
2447	31	0.4246575342465753	73	106243
2448	236	3.3714285714285714	70	106313
2449	278	2.1550387596899223	129	106442
2450	585	4.68	125	106567
2451	579	4.419847328244275	131	106698
2452	-100	-50.0	2	106700
2453	318	3.5730337078651684	89	106789
2454	193	1.7079646017699115	113	106902
2455	604	5.69811320754717	106	107008
2456	62	1.4761904761904763	42	107050
2457	-71	-0.9594594594594594	74	107124
2458	304	2.9514563106796117	103	107227
2459	152	2.8679245283018866	53	107280
2460	632	3.53072625698324	179	107459
2461	214	2.3260869565217392	92	107551
2462	297	2.7	110	107661
2463	532	2.9887640449438204	178	107839
2464	70	2.0588235294117645	34	107873
2465	222	2.642857142857143	84	107957
2466	-100	-50.0	2	107959
2467	-25	-0.8928571428571429	28	107987
2468	-112	-8.0	14	108001
2469	-100	-50.0	2	108003
2470	321	3.7325581395348837	86	108089
2471	-107	-11.88888888888889	9	108098
2472	77	2.8518518518518516	27	108125
2473	23	0.2839506172839506	81	108206
2474	458	3.033112582781457	151	108357
2475	-102	-25.5	4	108361
2476	-125	-4.62962962962963	27	108388
2477	59	1.3111111111111111	45	108433
2478	-34	-0.918918918918919	37	108470
2479	-100	-50.0	2	108472
2480	220	2.558139534883721	86	108558
2481	160	3.5555555555555554	45	108603
2482	311	3.2395833333333335	96	108699
2483	56	1.1666666666666667	48	108747
2484	388	3.2333333333333334	120	108867
2485	-70	-0.958904109589041	73	108940
2486	-100	-50.0	2	108942
2487	-101	-33.666666666666664	3	108945
2488	492	4.205128205128205	117	109062
2489	-100	-50.0	2	109064
2490	-100	-50.0	2	109066
2491	-22	-0.88	25	109091
2492	-16	-0.8421052631578947	19	109110
2493	659	4.3355263157894735	152	109262
2494	143	2.306451612903226	62	109324
2495	-41	-0.9318181818181818	44	109368
2496	631	3.5055555555555555	180	109548
2497	319	3.625	88	109636
2498	-127	-4.379310344827586	29	109665
2499	376	2.8484848484848486	132	109797
2500	-132	-3.8823529411764706	34	109831
2501	-100	-50.0	2	109833
2502	23	0.2839506172839506	81	109914
2503	-19	-0.8636363636363636	22	109936
2504	-100	-50.0	2	109938
2505	66	1.736842105263158	38	109976
2506	99	0.9339622641509434	106	110082
2507	472	3.4452554744525545	137	110219
2508	249	4.368421052631579	57	110276
2509	65	1.6666666666666667	39	110315
2510	820	4.248704663212435	193	110508
2511	230	3.026315789473684	76	110584
2512	-13	-0.8125	16	110600
2513	394	3.456140350877193	114	110714
2514	424	5.0476190476190474	84	110798
2515	840	4.855491329479769	173	110971
2516	837	4.755681818181818	176	111147
2517	-100	-50.0	2	111149
2518	-100	-50.0	2	111151
2519	475	3.544776119402985	134	111285
2520	455	2.9545454545454546	154	111439
2521	645	3.8855421686746987	166	111605
2522	404	3.8846153846153846	104	111709
2523	131	1.7702702702702702	74	111783
2524	46	0.7931034482758621	58	111841
2525	635	3.6079545454545454	176	112017
2526	58	1.2608695652173914	46	112063
2527	-32	-0.9142857142857143	35	112098
2528	300	2.803738317757009	107	112205
2529	303	2.9134615384615383	104	112309
2530	599	5.396396396396397	111	112420
2531	72	2.25	32	112452
2532	50	0.9259259259259259	54	112506
2533	41	0.6507936507936508	63	112569
2534	-100	-50.0	2	112571
2535	324	3.9036144578313254	83	112654
2536	-100	-50.0	2	112656
2537	1207	3.8810289389067525	311	112967
2538	63	1.5365853658536586	41	113008
2539	228	2.923076923076923	78	113086
2540	-103	-20.6	5	113091
2541	-100	-50.0	2	113093
2542	433	5.773333333333333	75	113168
2543	326	4.0246913580246915	81	113249
2544	48	0.8571428571428571	56	113305
2545	540	3.176470588235294	170	113475
2546	699	6.241071428571429	112	113587
2547	-17	-0.85	20	113607
2548	300	2.803738317757009	107	113714
2549	51	0.9622641509433962	53	113767
2550	464	10.545454545454545	44	113811
2551	72	2.25	32	113843
2552	62	1.4761904761904763	42	113885
2553	-35	-0.9210526315789473	38	113923
2554	259	5.51063829787234	47	113970
2555	268	7.052631578947368	38	114008
2556	166	4.256410256410256	39	114047
2557	166	4.256410256410256	39	114086
2558	125	1.5625	80	114166
2559	239	3.5671641791044775	67	114233
2560	-9	-0.75	12	114245
2561	54	1.08	50	114295
2562	-100	-50.0	2	114297
2563	371	2.708029197080292	137	114434
2564	-31	-0.9117647058823529	34	114468
2565	794	3.625570776255708	219	114687
2566	655	4.198717948717949	156	114843
2567	324	3.9036144578313254	83	114926
2568	566	3.9305555555555554	144	115070
2569	311	3.2395833333333335	96	115166
2570	260	5.6521739130434785	46	115212
2571	-100	-50.0	2	115214
2572	728	3.9565217391304346	184	115398
2573	311	3.2395833333333335	96	115494
2574	153	2.9423076923076925	52	115546
2575	312	3.2842105263157895	95	115641
2576	231	3.08	75	115716
2577	821	4.276041666666667	192	115908
2578	115	1.2777777777777777	90	115998
2579	290	2.4786324786324787	117	116115
2580	-26	-0.896551724137931	29	116144
2581	653	4.132911392405063	158	116302
2582	-100	-50.0	2	116304
2583	58	1.2608695652173914	46	116350
2584	1437	5.07773851590106	283	116633
2585	574	4.220588235294118	136	116769
2586	461	3.114864864864865	148	116917
2587	-100	-50.0	2	116919
2588	371	2.708029197080292	137	117056
2589	-107	-11.88888888888889	9	117065
2590	354	2.2987012987012987	154	117219
2591	544	3.2771084337349397	166	117385
2592	75	2.586206896551724	29	117414
2593	298	2.7339449541284404	109	117523
2594	88	0.7521367521367521	117	117640
2595	295	2.6339285714285716	112	117752
2596	234	3.25	72	117824
2597	-30	-0.9090909090909091	33	117857
2598	-100	-50.0	2	117859
2599	-105	-15.0	7	117866
2600	138	2.0597014925373136	67	117933
2601	415	4.462365591397849	93	118026
2602	549	3.409937888198758	161	118187
2603	392	3.3793103448275863	116	118303
2604	304	2.9514563106796117	103	118406
2605	1287	3.8765060240963853	332	118738
2606	210	2.1875	96	118834
2607	191	1.6608695652173913	115	118949
2608	334	4.575342465753424	73	119022
2609	1044	6.105263157894737	171	119193
2610	632	3.53072625698324	179	119372
2611	454	2.9290322580645163	155	119527
2612	258	5.375	48	119575
2613	-25	-0.8928571428571429	28	119603
2614	-39	-0.9285714285714286	42	119645
2615	71	2.1515151515151514	33	119678
2616	158	3.3617021276595747	47	119725
2617	-20	-0.8695652173913043	23	119748
2618	525	2.8378378378378377	185	119933
2619	-105	-15.0	7	119940
2620	-100	-50.0	2	119942
2621	-112	-8.0	14	119956
2622	248	4.275862068965517	58	120014
2623	-100	-50.0	2	120016
2624	43	0.7049180327868853	61	120077
2625	-100	-50.0	2	120079
2626	385	3.130081300813008	123	120202
2627	782	3.3852813852813854	231	120433
2628	-119	-5.666666666666667	21	120454
2629	527	6.426829268292683	82	120536
2630	-100	-50.0	2	120538
2631	137	2.014705882352941	68	120606
2632	946	5.630952380952381	168	120774
2633	560	3.7333333333333334	150	120924
2634	470	3.381294964028777	139	121063
2635	325	3.9634146341463414	82	121145
2636	-23	-0.8846153846153846	26	121171
2637	-33	-0.9166666666666666	36	121207
2638	-38	-0.926829268292683	41	121248
2639	828	4.475675675675675	185	121433
2640	-100	-50.0	2	121435
2641	160	3.5555555555555554	45	121480
2642	159	3.4565217391304346	46	121526
2643	-103	-20.6	5	121531
2644	563	2.2701612903225805	248	121779
2645	-38	-0.926829268292683	41	121820
2646	129	1.6973684210526316	76	121896
2647	542	3.2261904761904763	168	122064
2648	81	3.5217391304347827	23	122087
2649	-116	-6.444444444444445	18	122105
2650	37	0.5522388059701493	67	122172
2651	209	2.154639175257732	97	122269
2652	580	4.461538461538462	130	122399
2653	151	2.7962962962962963	54	122453
2654	322	3.788235294117647	85	122538
2655	151	2.7962962962962963	54	122592
2656	-100	-50.0	2	122594
2657	-41	-0.9318181818181818	44	122638
2658	-101	-33.666666666666664	3	122641
2659	-8	-0.7272727272727273	11	122652
2660	7	0.07216494845360824	97	122749
2661	303	2.9134615384615383	104	122853
2662	60	1.3636363636363635	44	122897
2663	-100	-50.0	2	122899
2664	124	1.5308641975308641	81	122980
2665	48	0.8571428571428571	56	123036
2666	-100	-50.0	2	123038
2667	122	1.4698795180722892	83	123121
2668	-100	-50.0	2	123123
2669	-107	-11.88888888888889	9	123132
2670	329	4.217948717948718	78	123210
2671	-107	-11.88888888888889	9	123219
2672	559	3.7019867549668874	151	123370
2673	61	1.4186046511627908	43	123413
2674	216	2.4	90	123503
2675	42	0.6774193548387096	62	123565
2676	-36	-0.9230769230769231	39	123604
2677	-43	-0.9347826086956522	46	123650
2678	-114	-7.125	16	123666
2679	389	3.26890756302521	119	123785
2680	943	3.4669117647058822	272	124057
2681	730	4.010989010989011	182	124239
2682	208	2.122448979591837	98	124337
2683	225	2.7777777777777777	81	124418
2684	255	5.0	51	124469
2685	249	4.368421052631579	57	124526
2686	227	2.8734177215189876	79	124605
2687	668	2.737704918032787	244	124849
2688	52	1.0	52	124901
2689	-17	-0.85	20	124921
2690	-33	-0.9166666666666666	36	124957
2691	44	0.7333333333333333	60	125017
2692	845	5.029761904761905	168	125185
2693	518	5.6923076923076925	91	125276
2694	488	4.033057851239669	121	125397
2695	45	0.7627118644067796	59	125456
2696	-17	-0.85	20	125476
2697	422	4.906976744186046	86	125562
2698	146	2.4745762711864407	59	125621
2699	1243	4.52	275	125896
2700	145	2.4166666666666665	60	125956
2701	351	6.267857142857143	56	126012
2702	-100	-50.0	2	126014
2703	415	4.462365591397849	93	126107
2704	319	3.625	88	126195
2705	251	4.5636363636363635	55	126250
2706	-100	-50.0	2	126252
2707	1166	4.645418326693227	251	126503
2708	196	1.7818181818181817	110	126613
2709	-100	-50.0	2	126615
2710	316	3.4725274725274726	91	126706
2711	-100	-50.0	2	126708
2712	304	2.9514563106796117	103	126811
2713	322	3.788235294117647	85	126896
2714	579	4.419847328244275	131	127027
2715	-125	-4.62962962962963	27	127054
2716	1119	5.680203045685279	197	127251
2717	60	1.3636363636363635	44	127295
2718	544	3.2771084337349397	166	127461
2719	133	1.8472222222222223	72	127533
2720	64	1.6	40	127573
2721	330	4.285714285714286	77	127650
2722	963	6.377483443708609	151	127801
2723	-100	-50.0	2	127803
2724	291	2.5086206896551726	116	127919
2725	313	3.3297872340425534	94	128013
2726	-101	-33.666666666666664	3	128016
2727	980	4.170212765957447	235	128251
2728	317	3.522222222222222	90	128341
2729	-100	-50.0	2	128343
2730	1620	4.01985111662531	403	128746
2731	-118	-5.9	20	128766
2732	51	0.9622641509433962	53	128819
2733	-100	-50.0	2	128821
2734	-21	-0.875	24	128845
2735	199	1.8598130841121496	107	128952
2736	155	3.1	50	129002
2737	48	0.8571428571428571	56	129058
2738	115	1.2777777777777777	90	129148
2739	-8	-0.7272727272727273	11	129159
2740	317	3.522222222222222	90	129249
2741	136	1.9710144927536233	69	129318
2742	-100	-50.0	2	129320
2743	582	4.546875	128	129448
2744	498	4.486486486486487	111	129559
2745	398	3.618181818181818	110	129669
2746	369	2.6546762589928057	139	129808
2747	722	3.8	190	129998
2748	117	1.3295454545454546	88	130086
2749	-108	-10.8	10	130096
2750	159	3.4565217391304346	46	130142
2751	59	1.3111111111111111	45	130187
2752	1286	5.543103448275862	232	130419
2753	1297	4.027950310559007	322	130741
2754	218	2.477272727272727	88	130829
2755	-100	-50.0	2	130831
2756	51	0.9622641509433962	53	130884
2757	666	4.593103448275862	145	131029
2758	837	4.755681818181818	176	131205
2759	1148	6.833333333333333	168	131373
2760	151	2.7962962962962963	54	131427
2761	230	3.026315789473684	76	131503
2762	800	3.755868544600939	213	131716
2763	523	2.7967914438502675	187	131903
2764	1597	4.913846153846154	325	132228
2765	56	1.1666666666666667	48	132276
2766	514	2.622448979591837	196	132472
2767	153	2.9423076923076925	52	132524
2768	575	4.2592592592592595	135	132659
2769	135	1.9285714285714286	70	132729
2770	-100	-50.0	2	132731
2771	391	3.341880341880342	117	132848
2772	71	2.1515151515151514	33	132881
2773	261	5.8	45	132926
2774	1162	4.556862745098039	255	133181
2775	1350	5.018587360594796	269	133450
2776	941	5.4393063583815024	173	133623
2777	508	5.02970297029703	101	133724
2778	322	3.788235294117647	85	133809
2779	1442	5.18705035971223	278	134087
2780	476	3.5789473684210527	133	134220
2781	84	4.2	20	134240
2782	514	5.410526315789474	95	134335
2783	960	6.233766233766234	154	134489
2784	757	4.883870967741935	155	134644
2785	-100	-50.0	2	134646
2786	42	0.6774193548387096	62	134708
2787	750	4.62962962962963	162	134870
2788	321	3.7325581395348837	86	134956
2789	898	4.157407407407407	216	135172
2790	165	4.125	40	135212
2791	889	3.951111111111111	225	135437
2792	-109	-9.909090909090908	11	135448
2793	156	3.183673469387755	49	135497
2794	114	1.2527472527472527	91	135588
2795	-108	-10.8	10	135598
2796	832	4.596685082872928	181	135779
2797	1009	4.898058252427185	206	135985
2798	608	2.9950738916256157	203	136188
2799	77	2.8518518518518516	27	136215
2800	-124	-4.769230769230769	26	136241
2801	-38	-0.926829268292683	41	136282
2802	2230	5.5889724310776945	399	136681
2803	472	3.4452554744525545	137	136818
2804	-100	-50.0	2	136820
2805	657	4.266233766233766	154	136974
2806	149	2.6607142857142856	56	137030
2807	211	2.221052631578947	95	137125
2808	48	0.8571428571428571	56	137181
2809	1400	4.375	320	137501
2810	-102	-25.5	4	137505
2811	257	5.244897959183674	49	137554
2812	-100	-50.0	2	137556
2813	-25	-0.8928571428571429	28	137584
2814	167	4.394736842105263	38	137622
2815	843	4.958823529411765	170	137792
2816	309	3.1530612244897958	98	137890
2817	-121	-5.260869565217392	23	137913
2818	-100	-50.0	2	137915
2819	-41	-0.9318181818181818	44	137959
2820	1219	6.156565656565657	198	138157
2821	-102	-25.5	4	138161
2822	591	4.966386554621849	119	138280
2823	284	2.3089430894308944	123	138403
2824	330	4.285714285714286	77	138480
2825	154	3.019607843137255	51	138531
2826	242	3.78125	64	138595
2827	220	2.558139534883721	86	138681
2828	859	3.368627450980392	255	138936
2829	212	2.25531914893617	94	139030
2830	330	4.285714285714286	77	139107
2831	898	4.157407407407407	216	139323
2832	44	0.7333333333333333	60	139383
2833	51	0.9622641509433962	53	139436
2834	143	2.306451612903226	62	139498
2835	-108	-10.8	10	139508
2836	478	3.648854961832061	131	139639
2837	1801	5.575851393188855	323	139962
2838	-100	-50.0	2	139964
2839	382	3.0317460317460316	126	140090
2840	53	1.0392156862745099	51	140141
2841	543	3.251497005988024	167	140308
2842	82	3.727272727272727	22	140330
2843	208	2.122448979591837	98	140428
2844	636	3.6342857142857143	175	140603
2845	287	2.3916666666666666	120	140723
2846	508	2.514851485148515	202	140925
2847	912	4.514851485148514	202	141127
2848	335	4.652777777777778	72	141199
2849	533	7.0131578947368425	76	141275
2850	315	3.4239130434782608	92	141367
2851	435	5.958904109589041	73	141440
2852	68	1.8888888888888888	36	141476
2853	245	4.016393442622951	61	141537
2854	866	5.891156462585034	147	141684
2855	317	3.522222222222222	90	141774
2856	437	6.154929577464789	71	141845
2857	71	2.1515151515151514	33	141878
2858	648	3.9754601226993866	163	142041
2859	209	2.154639175257732	97	142138
2860	149	2.6607142857142856	56	142194
2861	142	2.253968253968254	63	142257
2862	-100	-50.0	2	142259
2863	372	2.735294117647059	136	142395
2864	59	1.3111111111111111	45	142440
2865	904	4.304761904761905	210	142650
2866	735	4.1525423728813555	177	142827
2867	71	2.1515151515151514	33	142860
2868	195	1.7567567567567568	111	142971
2869	5	0.050505050505050504	99	143070
2870	420	4.7727272727272725	88	143158
2871	519	2.717277486910995	191	143349
2872	148	2.5964912280701755	57	143406
2873	277	2.1307692307692307	130	143536
2874	159	3.4565217391304346	46	143582
2875	-100	-50.0	2	143584
2876	689	5.647540983606557	122	143706
2877	-24	-0.8888888888888888	27	143733
2878	407	4.02970297029703	101	143834
2879	707	3.448780487804878	205	144039
2880	323	3.8452380952380953	84	144123
2881	586	4.725806451612903	124	144247
2882	73	2.3548387096774195	31	144278
2883	340	2.0238095238095237	168	144446
2884	1702	5.302180685358255	321	144767
2885	738	4.241379310344827	174	144941
2886	-32	-0.9142857142857143	35	144976
2887	299	2.7685185185185186	108	145084
2888	153	2.9423076923076925	52	145136
2889	314	3.3763440860215055	93	145229
2890	425	5.120481927710843	83	145312
2891	-100	-50.0	2	145314
2892	173	1.300751879699248	133	145447
2893	396	3.5357142857142856	112	145559
2894	-100	-50.0	2	145561
2895	1137	6.351955307262569	179	145740
2896	-100	-50.0	2	145742
2897	-100	-50.0	2	145744
2898	613	6.319587628865979	97	145841
2899	-17	-0.85	20	145861
2900	131	1.7702702702702702	74	145935
2901	1029	5.532258064516129	186	146121
2902	76	2.7142857142857144	28	146149
2903	868	3.5284552845528454	246	146395
2904	306	3.0297029702970297	101	146496
2905	-23	-0.8846153846153846	26	146522
2906	-12	-0.8	15	146537
2907	343	5.359375	64	146601
2908	202	1.9423076923076923	104	146705
2909	663	4.47972972972973	148	146853
2910	-105	-15.0	7	146860
2911	138	2.0597014925373136	67	146927
2912	-100	-50.0	2	146929
2913	654	4.165605095541402	157	147086
2914	906	4.355769230769231	208	147294
2915	83	3.9523809523809526	21	147315
2916	-103	-20.6	5	147320
2917	553	3.522292993630573	157	147477
2918	1082	4.6239316239316235	234	147711
2919	720	3.75	192	147903
2920	699	6.241071428571429	112	148015
2921	349	6.017241379310345	58	148073
2922	1899	4.447306791569087	427	148500
2923	627	3.407608695652174	184	148684
2924	-100	-50.0	2	148686
2925	129	1.6973684210526316	76	148762
2926	-18	-0.8571428571428571	21	148783
2927	35	0.5072463768115942	69	148852
2928	601	5.513761467889908	109	148961
2929	1507	7.075117370892019	213	149174
2930	105	1.05	100	149274
2931	867	3.5101214574898787	247	149521
2932	825	4.388297872340425	188	149709
2933	217	2.438202247191011	89	149798
2934	-7	-0.7	10	149808
2935	-100	-50.0	2	149810
2936	673	4.8768115942028984	138	149948
2937	421	2.2393617021276597	188	150136
2938	50	0.3225806451612903	155	150291
2939	750	4.62962962962963	162	150453
2940	-118	-5.9	20	150473
2941	-100	-50.0	2	150475
2942	-17	-0.85	20	150495
2943	174	1.3181818181818181	132	150627
2944	215	2.3626373626373627	91	150718
2945	412	4.291666666666667	96	150814
2946	-43	-0.9347826086956522	46	150860
2947	73	2.3548387096774195	31	150891
2948	215	2.3626373626373627	91	150982
2949	168	4.54054054054054	37	151019
2950	-114	-7.125	16	151035
2951	-100	-50.0	2	151037
2952	681	5.2384615384615385	130	151167
2953	736	4.181818181818182	176	151343
2954	847	3.1722846441947565	267	151610
2955	-105	-15.0	7	151617
2956	1320	4.414715719063545	299	151916
2957	571	4.107913669064748	139	152055
2958	427	5.271604938271605	81	152136
2959	253	4.773584905660377	53	152189
2960	31	0.4246575342465753	73	152262
2961	409	4.1313131313131315	99	152361
2962	216	2.4	90	152451
2963	835	2.992831541218638	279	152730
2964	164	4.0	41	152771
2965	-100	-50.0	2	152773
2966	226	2.825	80	152853
2967	94	0.8468468468468469	111	152964
2968	295	2.6339285714285716	112	153076
2969	79	3.16	25	153101
2970	387	3.1983471074380163	121	153222
2971	180	7.2	25	153247
2972	666	4.593103448275862	145	153392
2973	78	3.0	26	153418
2974	148	2.5964912280701755	57	153475
2975	580	4.461538461538462	130	153605
2976	-100	-50.0	2	153607
2977	295	2.6339285714285716	112	153719
2978	385	3.130081300813008	123	153842
2979	652	2.5076923076923077	260	154102
2980	-110	-9.166666666666666	12	154114
2981	-106	-13.25	8	154122
2982	801	3.7783018867924527	212	154334
2983	999	4.625	216	154550
2984	198	1.8333333333333333	108	154658
2985	2193	5.029816513761468	436	155094
2986	55	1.1224489795918366	49	155143
2987	842	4.923976608187134	171	155314
2988	803	3.823809523809524	210	155524
2989	922	4.802083333333333	192	155716
2990	271	7.742857142857143	35	155751
2991	404	3.8846153846153846	104	155855
2992	-101	-33.666666666666664	3	155858
2993	-30	-0.9090909090909091	33	155891
2994	388	3.2333333333333334	120	156011
2995	948	5.710843373493976	166	156177
2996	-33	-0.9166666666666666	36	156213
2997	-100	-50.0	2	156215
2998	868	3.5284552845528454	246	156461
2999	457	3.0065789473684212	152	156613
3000	568	4.0	142	156755
3001	66	1.736842105263158	38	156793
3002	1346	4.930402930402931	273	157066
3003	404	3.8846153846153846	104	157170
3004	565	3.896551724137931	145	157315
3005	-100	-50.0	2	157317
3006	1172	4.783673469387755	245	157562
3007	1708	5.4222222222222225	315	157877
3008	146	2.4745762711864407	59	157936
3009	775	5.656934306569343	137	158073
3010	531	2.9664804469273744	179	158252
3011	-100	-50.0	2	158254
3012	380	2.96875	128	158382
3013	658	4.300653594771242	153	158535
3014	655	4.198717948717949	156	158691
3015	593	5.068376068376068	117	158808
3016	-100	-50.0	2	158810
3017	680	5.190839694656488	131	158941
3018	1932	4.903553299492386	394	159335
3019	2156	4.558139534883721	473	159808
3020	1040	5.942857142857143	175	159983
3021	-100	-50.0	2	159985
3022	372	2.735294117647059	136	160121
3023	1312	4.273615635179153	307	160428
3024	790	6.475409836065574	122	160550
3025	1303	6.06046511627907	215	160765
3026	-100	-50.0	2	160767
3027	166	4.256410256410256	39	160806
3028	887	7.0396825396825395	126	160932
3029	-100	-50.0	2	160934
3030	559	3.7019867549668874	151	161085
3031	-100	-50.0	2	161087
3032	172	5.212121212121212	33	161120
3033	963	6.377483443708609	151	161271
3034	931	3.278169014084507	284	161555
3035	153	2.9423076923076925	52	161607
3036	-50	-0.9433962264150944	53	161660
3037	544	3.2771084337349397	166	161826
3038	1141	4.134057971014493	276	162102
3039	149	2.6607142857142856	56	162158
3040	-100	-50.0	2	162160
3041	331	4.355263157894737	76	162236
3042	-100	-50.0	2	162238
3043	1178	4.928870292887029	239	162477
3044	1613	5.2200647249190935	309	162786
3045	412	4.291666666666667	96	162882
3046	732	4.066666666666666	180	163062
3047	235	3.3098591549295775	71	163133
3048	307	3.07	100	163233
3049	751	4.6645962732919255	161	163394
3050	-101	-33.666666666666664	3	163397
3051	1187	5.160869565217391	230	163627
3052	580	4.461538461538462	130	163757
3053	-100	-50.0	2	163759
3054	797	6.930434782608696	115	163874
3055	934	5.188888888888889	180	164054
3056	-28	-0.9032258064516129	31	164085
3057	964	6.426666666666667	150	164235
3058	134	1.8873239436619718	71	164306
3059	692	5.815126050420168	119	164425
3060	585	4.68	125	164550
3061	-100	-50.0	2	164552
3062	960	6.233766233766234	154	164706
3063	1608	3.874698795180723	415	165121
3064	547	3.355828220858896	163	165284
3065	-27	-0.9	30	165314
3066	-101	-33.666666666666664	3	165317
3067	938	5.329545454545454	176	165493
3068	78	3.0	26	165519
3069	505	4.855769230769231	104	165623
3070	240	3.6363636363636362	66	165689
3071	307	3.07	100	165789
3072	488	4.033057851239669	121	165910
3073	492	4.205128205128205	117	166027
3074	539	3.152046783625731	171	166198
3075	228	2.923076923076923	78	166276
3076	257	5.244897959183674	49	166325
3077	687	5.540322580645161	124	166449
3078	-108	-10.8	10	166459
3079	902	4.254716981132075	212	166671
3080	786	6.238095238095238	126	166797
3081	1967	5.479108635097493	359	167156
3082	-100	-50.0	2	167158
3083	398	3.618181818181818	110	167268
3084	87	5.117647058823529	17	167285
3085	424	5.0476190476190474	84	167369
3086	993	4.472972972972973	222	167591
3087	2779	4.989228007181328	557	168148
3088	878	3.7203389830508473	236	168384
3089	1110	5.388349514563107	206	168590
3090	528	6.518518518518518	81	168671
3091	561	3.7651006711409396	149	168820
3092	-44	-0.9361702127659575	47	168867
3093	682	5.286821705426356	129	168996
3094	889	3.951111111111111	225	169221
3095	757	4.883870967741935	155	169376
3096	-12	-0.8	15	169391
3097	394	3.456140350877193	114	169505
3098	524	2.817204301075269	186	169691
3099	-115	-6.764705882352941	17	169708
3100	1030	5.5675675675675675	185	169893
3101	139	2.106060606060606	66	169959
3102	-100	-50.0	2	169961
3103	402	3.792452830188679	106	170067
3104	507	4.970588235294118	102	170169
3105	2167	6.002770083102493	361	170530
3106	71	2.1515151515151514	33	170563
3107	217	2.438202247191011	89	170652
3108	-100	-50.0	2	170654
3109	-100	-50.0	2	170656
3110	245	4.016393442622951	61	170717
3111	338	4.898550724637682	69	170786
3112	251	4.5636363636363635	55	170841
3113	171	5.029411764705882	34	170875
3114	494	4.2956521739130435	115	170990
3115	-100	-50.0	2	170992
3116	806	3.893719806763285	207	171199
3117	1302	4.107255520504732	317	171516
3118	234	3.25	72	171588
