Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
1793	345	5.564516129032258	62	47002	1793	345	5.564516129032258	62	47002	1793	345	5.564516129032258	62	47002
1794	-52	-0.9454545454545454	55	47057	1794	-52	-0.9454545454545454	55	47057	1794	-52	-0.9454545454545454	55	47057
1795	24	0.3	80	47137	1795	24	0.3	80	47137	1795	24	0.3	80	47137
1796	60	1.3636363636363635	44	47181	1796	60	1.3636363636363635	44	47181	1796	60	1.3636363636363635	44	47181
1797	-100	-50.0	2	47183	1797	-100	-50.0	2	47183	1797	-100	-50.0	2	47183
1798	211	2.221052631578947	95	47278	1798	211	2.221052631578947	95	47278	1798	211	2.221052631578947	95	47278
1799	165	4.125	40	47318	1799	165	4.125	40	47318	1799	165	4.125	40	47318
1800	-100	-50.0	2	47320	1800	-100	-50.0	2	47320	1800	-100	-50.0	2	47320
1801	-17	-0.85	20	47340	1801	-17	-0.85	20	47340	1801	-17	-0.85	20	47340
1802	-113	-7.533333333333333	15	47355	1802	-113	-7.533333333333333	15	47355	1802	-113	-7.533333333333333	15	47355
1803	-109	-9.909090909090908	11	47366	1803	-109	-9.909090909090908	11	47366	1803	-109	-9.909090909090908	11	47366
1804	-101	-33.666666666666664	3	47369	1804	-101	-33.666666666666664	3	47369	1804	-101	-33.666666666666664	3	47369
1805	-129	-4.161290322580645	31	47400	1805	-129	-4.161290322580645	31	47400	1805	-129	-4.161290322580645	31	47400
1806	-9	-0.75	12	47412	1806	-9	-0.75	12	47412	1806	-9	-0.75	12	47412
1807	319	3.625	88	47500	1807	319	3.625	88	47500	1807	319	3.625	88	47500
1808	-100	-50.0	2	47502	1808	-100	-50.0	2	47502	1808	-100	-50.0	2	47502
1809	144	0.8888888888888888	162	47664	1809	144	0.8888888888888888	162	47664	1809	144	0.8888888888888888	162	47664
1810	-100	-50.0	2	47666	1810	-100	-50.0	2	47666	1810	-100	-50.0	2	47666
1811	54	1.08	50	47716	1811	54	1.08	50	47716	1811	54	1.08	50	47716
1812	-100	-50.0	2	47718	1812	-100	-50.0	2	47718	1812	-100	-50.0	2	47718
1813	-105	-15.0	7	47725	1813	-105	-15.0	7	47725	1813	-105	-15.0	7	47725
1814	-12	-0.8	15	47740	1814	-12	-0.8	15	47740	1814	-12	-0.8	15	47740
1815	-100	-50.0	2	47742	1815	-100	-50.0	2	47742	1815	-100	-50.0	2	47742
1816	-30	-0.9090909090909091	33	47775	1816	-30	-0.9090909090909091	33	47775	1816	-30	-0.9090909090909091	33	47775
1817	131	1.7702702702702702	74	47849	1817	131	1.7702702702702702	74	47849	1817	131	1.7702702702702702	74	47849
1818	-115	-6.764705882352941	17	47866	1818	-115	-6.764705882352941	17	47866	1818	-115	-6.764705882352941	17	47866
1819	-19	-0.8636363636363636	22	47888	1819	-19	-0.8636363636363636	22	47888	1819	-19	-0.8636363636363636	22	47888
1820	19	0.2235294117647059	85	47973	1820	19	0.2235294117647059	85	47973	1820	19	0.2235294117647059	85	47973
1821	334	4.575342465753424	73	48046	1821	334	4.575342465753424	73	48046	1821	334	4.575342465753424	73	48046
1822	-100	-50.0	2	48048	1822	-100	-50.0	2	48048	1822	-100	-50.0	2	48048
1823	-10	-0.7692307692307693	13	48061	1823	-10	-0.7692307692307693	13	48061	1823	-10	-0.7692307692307693	13	48061
1824	-112	-8.0	14	48075	1824	-112	-8.0	14	48075	1824	-112	-8.0	14	48075
1825	-100	-50.0	2	48077	1825	-100	-50.0	2	48077	1825	-100	-50.0	2	48077
1826	147	2.5344827586206895	58	48135	1826	147	2.5344827586206895	58	48135	1826	147	2.5344827586206895	58	48135
1827	-23	-0.8846153846153846	26	48161	1827	-23	-0.8846153846153846	26	48161	1827	-23	-0.8846153846153846	26	48161
1828	-31	-0.9117647058823529	34	48195	1828	-31	-0.9117647058823529	34	48195	1828	-31	-0.9117647058823529	34	48195
1829	-113	-7.533333333333333	15	48210	1829	-113	-7.533333333333333	15	48210	1829	-113	-7.533333333333333	15	48210
1830	-100	-50.0	2	48212	1830	-100	-50.0	2	48212	1830	-100	-50.0	2	48212
1831	256	5.12	50	48262	1831	256	5.12	50	48262	1831	256	5.12	50	48262
1832	-102	-25.5	4	48266	1832	-102	-25.5	4	48266	1832	-102	-25.5	4	48266
1833	76	2.7142857142857144	28	48294	1833	76	2.7142857142857144	28	48294	1833	76	2.7142857142857144	28	48294
1834	-100	-50.0	2	48296	1834	-100	-50.0	2	48296	1834	-100	-50.0	2	48296
1835	-15	-0.8333333333333334	18	48314	1835	-15	-0.8333333333333334	18	48314	1835	-15	-0.8333333333333334	18	48314
1836	-112	-8.0	14	48328	1836	-112	-8.0	14	48328	1836	-112	-8.0	14	48328
1837	173	5.40625	32	48360	1837	173	5.40625	32	48360	1837	173	5.40625	32	48360
1838	238	3.5	68	48428	1838	238	3.5	68	48428	1838	238	3.5	68	48428
1839	47	0.8245614035087719	57	48485	1839	47	0.8245614035087719	57	48485	1839	47	0.8245614035087719	57	48485
1840	67	0.4855072463768116	138	48623	1840	67	0.4855072463768116	138	48623	1840	67	0.4855072463768116	138	48623
1841	-100	-50.0	2	48625	1841	-100	-50.0	2	48625	1841	-100	-50.0	2	48625
1842	86	4.777777777777778	18	48643	1842	86	4.777777777777778	18	48643	1842	86	4.777777777777778	18	48643
1843	-100	-50.0	2	48645	1843	-100	-50.0	2	48645	1843	-100	-50.0	2	48645
1844	-100	-50.0	2	48647	1844	-100	-50.0	2	48647	1844	-100	-50.0	2	48647
1845	-100	-50.0	2	48649	1845	-100	-50.0	2	48649	1845	-100	-50.0	2	48649
1846	-109	-9.909090909090908	11	48660	1846	-109	-9.909090909090908	11	48660	1846	-109	-9.909090909090908	11	48660
1847	-131	-3.9696969696969697	33	48693	1847	-131	-3.9696969696969697	33	48693	1847	-131	-3.9696969696969697	33	48693
1848	-118	-5.9	20	48713	1848	-118	-5.9	20	48713	1848	-118	-5.9	20	48713
1849	-100	-50.0	2	48715	1849	-100	-50.0	2	48715	1849	-100	-50.0	2	48715
1850	216	2.4	90	48805	1850	216	2.4	90	48805	1850	216	2.4	90	48805
1851	-122	-5.083333333333333	24	48829	1851	-122	-5.083333333333333	24	48829	1851	-122	-5.083333333333333	24	48829
1852	51	0.9622641509433962	53	48882	1852	51	0.9622641509433962	53	48882	1852	51	0.9622641509433962	53	48882
1853	-32	-0.9142857142857143	35	48917	1853	-32	-0.9142857142857143	35	48917	1853	-32	-0.9142857142857143	35	48917
1854	-122	-5.083333333333333	24	48941	1854	-122	-5.083333333333333	24	48941	1854	-122	-5.083333333333333	24	48941
1855	-101	-33.666666666666664	3	48944	1855	-101	-33.666666666666664	3	48944	1855	-101	-33.666666666666664	3	48944
1856	75	2.586206896551724	29	48973	1856	75	2.586206896551724	29	48973	1856	75	2.586206896551724	29	48973
1857	102	0.9902912621359223	103	49076	1857	102	0.9902912621359223	103	49076	1857	102	0.9902912621359223	103	49076
1858	34	0.4857142857142857	70	49146	1858	34	0.4857142857142857	70	49146	1858	34	0.4857142857142857	70	49146
1859	30	0.40540540540540543	74	49220	1859	30	0.40540540540540543	74	49220	1859	30	0.40540540540540543	74	49220
1860	-32	-0.9142857142857143	35	49255	1860	-32	-0.9142857142857143	35	49255	1860	-32	-0.9142857142857143	35	49255
1861	53	1.0392156862745099	51	49306	1861	53	1.0392156862745099	51	49306	1861	53	1.0392156862745099	51	49306
1862	67	1.8108108108108107	37	49343	1862	67	1.8108108108108107	37	49343	1862	67	1.8108108108108107	37	49343
1863	-120	-5.454545454545454	22	49365	1863	-120	-5.454545454545454	22	49365	1863	-120	-5.454545454545454	22	49365
1864	-73	-0.9605263157894737	76	49441	1864	-73	-0.9605263157894737	76	49441	1864	-73	-0.9605263157894737	76	49441
1865	-101	-33.666666666666664	3	49444	1865	-101	-33.666666666666664	3	49444	1865	-101	-33.666666666666664	3	49444
1866	126	1.5949367088607596	79	49523	1866	126	1.5949367088607596	79	49523	1866	126	1.5949367088607596	79	49523
1867	-101	-33.666666666666664	3	49526	1867	-101	-33.666666666666664	3	49526	1867	-101	-33.666666666666664	3	49526
1868	-100	-50.0	2	49528	1868	-100	-50.0	2	49528	1868	-100	-50.0	2	49528
1869	-100	-50.0	2	49530	1869	-100	-50.0	2	49530	1869	-100	-50.0	2	49530
1870	157	3.2708333333333335	48	49578	1870	157	3.2708333333333335	48	49578	1870	157	3.2708333333333335	48	49578
1871	-106	-13.25	8	49586	1871	-106	-13.25	8	49586	1871	-106	-13.25	8	49586
1872	165	4.125	40	49626	1872	165	4.125	40	49626	1872	165	4.125	40	49626
1873	-44	-0.9361702127659575	47	49673	1873	-44	-0.9361702127659575	47	49673	1873	-44	-0.9361702127659575	47	49673
1874	278	2.1550387596899223	129	49802	1874	278	2.1550387596899223	129	49802	1874	278	2.1550387596899223	129	49802
1875	-29	-0.90625	32	49834	1875	-29	-0.90625	32	49834	1875	-29	-0.90625	32	49834
1876	342	5.2615384615384615	65	49899	1876	342	5.2615384615384615	65	49899	1876	342	5.2615384615384615	65	49899
1877	-28	-0.9032258064516129	31	49930	1877	-28	-0.9032258064516129	31	49930	1877	-28	-0.9032258064516129	31	49930
1878	216	2.4	90	50020	1878	216	2.4	90	50020	1878	216	2.4	90	50020
1879	-120	-5.454545454545454	22	50042	1879	-120	-5.454545454545454	22	50042	1879	-120	-5.454545454545454	22	50042
1880	516	5.548387096774194	93	50135	1880	516	5.548387096774194	93	50135	1880	516	5.548387096774194	93	50135
1881	97	0.8981481481481481	108	50243	1881	97	0.8981481481481481	108	50243	1881	97	0.8981481481481481	108	50243
1882	-100	-50.0	2	50245	1882	-100	-50.0	2	50245	1882	-100	-50.0	2	50245
1883	154	3.019607843137255	51	50296	1883	154	3.019607843137255	51	50296	1883	154	3.019607843137255	51	50296
1884	-7	-0.7	10	50306	1884	-7	-0.7	10	50306	1884	-7	-0.7	10	50306
1885	55	1.1224489795918366	49	50355	1885	55	1.1224489795918366	49	50355	1885	55	1.1224489795918366	49	50355
1886	87	5.117647058823529	17	50372	1886	87	5.117647058823529	17	50372	1886	87	5.117647058823529	17	50372
1887	140	2.1538461538461537	65	50437	1887	140	2.1538461538461537	65	50437	1887	140	2.1538461538461537	65	50437
1888	518	5.6923076923076925	91	50528	1888	518	5.6923076923076925	91	50528	1888	518	5.6923076923076925	91	50528
1889	-14	-0.8235294117647058	17	50545	1889	-14	-0.8235294117647058	17	50545	1889	-14	-0.8235294117647058	17	50545
1890	228	2.923076923076923	78	50623	1890	228	2.923076923076923	78	50623	1890	228	2.923076923076923	78	50623
1891	-101	-33.666666666666664	3	50626	1891	-101	-33.666666666666664	3	50626	1891	-101	-33.666666666666664	3	50626
1892	-100	-50.0	2	50628	1892	-100	-50.0	2	50628	1892	-100	-50.0	2	50628
1893	-35	-0.9210526315789473	38	50666	1893	-35	-0.9210526315789473	38	50666	1893	-35	-0.9210526315789473	38	50666
1894	-100	-50.0	2	50668	1894	-100	-50.0	2	50668	1894	-100	-50.0	2	50668
1895	66	1.736842105263158	38	50706	1895	66	1.736842105263158	38	50706	1895	66	1.736842105263158	38	50706
1896	-28	-0.9032258064516129	31	50737	1896	-28	-0.9032258064516129	31	50737	1896	-28	-0.9032258064516129	31	50737
1897	222	2.642857142857143	84	50821	1897	222	2.642857142857143	84	50821	1897	222	2.642857142857143	84	50821
1898	52	1.0	52	50873	1898	52	1.0	52	50873	1898	52	1.0	52	50873
1899	-100	-50.0	2	50875	1899	-100	-50.0	2	50875	1899	-100	-50.0	2	50875
1900	58	1.2608695652173914	46	50921	1900	58	1.2608695652173914	46	50921	1900	58	1.2608695652173914	46	50921
1901	-121	-5.260869565217392	23	50944	1901	-121	-5.260869565217392	23	50944	1901	-121	-5.260869565217392	23	50944
1902	-101	-33.666666666666664	3	50947	1902	-101	-33.666666666666664	3	50947	1902	-101	-33.666666666666664	3	50947
1903	-26	-0.896551724137931	29	50976	1903	-26	-0.896551724137931	29	50976	1903	-26	-0.896551724137931	29	50976
1904	-100	-50.0	2	50978	1904	-100	-50.0	2	50978	1904	-100	-50.0	2	50978
1905	-100	-50.0	2	50980	1905	-100	-50.0	2	50980	1905	-100	-50.0	2	50980
1906	901	8.044642857142858	112	51092	1906	901	8.044642857142858	112	51092	1906	901	8.044642857142858	112	51092
1907	1	0.009708737864077669	103	51195	1907	1	0.009708737864077669	103	51195	1907	1	0.009708737864077669	103	51195
1908	-100	-50.0	2	51197	1908	-100	-50.0	2	51197	1908	-100	-50.0	2	51197
1909	63	1.5365853658536586	41	51238	1909	63	1.5365853658536586	41	51238	1909	63	1.5365853658536586	41	51238
1910	66	1.736842105263158	38	51276	1910	66	1.736842105263158	38	51276	1910	66	1.736842105263158	38	51276
1911	-118	-5.9	20	51296	1911	-118	-5.9	20	51296	1911	-118	-5.9	20	51296
1912	-100	-50.0	2	51298	1912	-100	-50.0	2	51298	1912	-100	-50.0	2	51298
1913	63	1.5365853658536586	41	51339	1913	63	1.5365853658536586	41	51339	1913	63	1.5365853658536586	41	51339
1914	-19	-0.8636363636363636	22	51361	1914	-19	-0.8636363636363636	22	51361	1914	-19	-0.8636363636363636	22	51361
1915	-23	-0.8846153846153846	26	51387	1915	-23	-0.8846153846153846	26	51387	1915	-23	-0.8846153846153846	26	51387
1916	249	4.368421052631579	57	51444	1916	249	4.368421052631579	57	51444	1916	249	4.368421052631579	57	51444
1917	-17	-0.85	20	51464	1917	-17	-0.85	20	51464	1917	-17	-0.85	20	51464
1918	165	4.125	40	51504	1918	165	4.125	40	51504	1918	165	4.125	40	51504
1919	-100	-50.0	2	51506	1919	-100	-50.0	2	51506	1919	-100	-50.0	2	51506
1920	-105	-15.0	7	51513	1920	-105	-15.0	7	51513	1920	-105	-15.0	7	51513
1921	244	3.935483870967742	62	51575	1921	244	3.935483870967742	62	51575	1921	244	3.935483870967742	62	51575
1922	-114	-7.125	16	51591	1922	-114	-7.125	16	51591	1922	-114	-7.125	16	51591
1923	141	2.203125	64	51655	1923	141	2.203125	64	51655	1923	141	2.203125	64	51655
1924	-100	-50.0	2	51657	1924	-100	-50.0	2	51657	1924	-100	-50.0	2	51657
1925	579	4.419847328244275	131	51788	1925	579	4.419847328244275	131	51788	1925	579	4.419847328244275	131	51788
1926	52	1.0	52	51840	1926	52	1.0	52	51840	1926	52	1.0	52	51840
1927	145	2.4166666666666665	60	51900	1927	145	2.4166666666666665	60	51900	1927	145	2.4166666666666665	60	51900
1928	49	0.8909090909090909	55	51955	1928	49	0.8909090909090909	55	51955	1928	49	0.8909090909090909	55	51955
1929	340	5.074626865671642	67	52022	1929	340	5.074626865671642	67	52022	1929	340	5.074626865671642	67	52022
1930	188	1.5932203389830508	118	52140	1930	188	1.5932203389830508	118	52140	1930	188	1.5932203389830508	118	52140
1931	-16	-0.8421052631578947	19	52159	1931	-16	-0.8421052631578947	19	52159	1931	-16	-0.8421052631578947	19	52159
1932	-100	-50.0	2	52161	1932	-100	-50.0	2	52161	1932	-100	-50.0	2	52161
1933	-111	-8.538461538461538	13	52174	1933	-111	-8.538461538461538	13	52174	1933	-111	-8.538461538461538	13	52174
1934	-15	-0.8333333333333334	18	52192	1934	-15	-0.8333333333333334	18	52192	1934	-15	-0.8333333333333334	18	52192
1935	-100	-50.0	2	52194	1935	-100	-50.0	2	52194	1935	-100	-50.0	2	52194
1936	87	0.7372881355932204	118	52312	1936	87	0.7372881355932204	118	52312	1936	87	0.7372881355932204	118	52312
1937	511	5.214285714285714	98	52410	1937	511	5.214285714285714	98	52410	1937	511	5.214285714285714	98	52410
1938	-120	-5.454545454545454	22	52432	1938	-120	-5.454545454545454	22	52432	1938	-120	-5.454545454545454	22	52432
1939	-113	-7.533333333333333	15	52447	1939	-113	-7.533333333333333	15	52447	1939	-113	-7.533333333333333	15	52447
1940	-100	-50.0	2	52449	1940	-100	-50.0	2	52449	1940	-100	-50.0	2	52449
1941	-101	-33.666666666666664	3	52452	1941	-101	-33.666666666666664	3	52452	1941	-101	-33.666666666666664	3	52452
1942	-100	-50.0	2	52454	1942	-100	-50.0	2	52454	1942	-100	-50.0	2	52454
1943	-120	-5.454545454545454	22	52476	1943	-120	-5.454545454545454	22	52476	1943	-120	-5.454545454545454	22	52476
1944	-100	-50.0	2	52478	1944	-100	-50.0	2	52478	1944	-100	-50.0	2	52478
1945	-100	-50.0	2	52480	1945	-100	-50.0	2	52480	1945	-100	-50.0	2	52480
1946	-18	-0.8571428571428571	21	52501	1946	-18	-0.8571428571428571	21	52501	1946	-18	-0.8571428571428571	21	52501
1947	-100	-50.0	2	52503	1947	-100	-50.0	2	52503	1947	-100	-50.0	2	52503
1948	160	3.5555555555555554	45	52548	1948	160	3.5555555555555554	45	52548	1948	160	3.5555555555555554	45	52548
1949	152	2.8679245283018866	53	52601	1949	152	2.8679245283018866	53	52601	1949	152	2.8679245283018866	53	52601
1950	224	2.731707317073171	82	52683	1950	224	2.731707317073171	82	52683	1950	224	2.731707317073171	82	52683
1951	-26	-0.896551724137931	29	52712	1951	-26	-0.896551724137931	29	52712	1951	-26	-0.896551724137931	29	52712
1952	-101	-33.666666666666664	3	52715	1952	-101	-33.666666666666664	3	52715	1952	-101	-33.666666666666664	3	52715
1953	245	4.016393442622951	61	52776	1953	245	4.016393442622951	61	52776	1953	245	4.016393442622951	61	52776
1954	380	2.96875	128	52904	1954	380	2.96875	128	52904	1954	380	2.96875	128	52904
1955	57	1.2127659574468086	47	52951	1955	57	1.2127659574468086	47	52951	1955	57	1.2127659574468086	47	52951
1956	-100	-50.0	2	52953	1956	-100	-50.0	2	52953	1956	-100	-50.0	2	52953
1957	-100	-50.0	2	52955	1957	-100	-50.0	2	52955	1957	-100	-50.0	2	52955
1958	-100	-50.0	2	52957	1958	-100	-50.0	2	52957	1958	-100	-50.0	2	52957
1959	76	2.7142857142857144	28	52985	1959	76	2.7142857142857144	28	52985	1959	76	2.7142857142857144	28	52985
1960	36	0.5294117647058824	68	53053	1960	36	0.5294117647058824	68	53053	1960	36	0.5294117647058824	68	53053
1961	340	5.074626865671642	67	53120	1961	340	5.074626865671642	67	53120	1961	340	5.074626865671642	67	53120
1962	182	7.913043478260869	23	53143	1962	182	7.913043478260869	23	53143	1962	182	7.913043478260869	23	53143
1963	81	3.5217391304347827	23	53166	1963	81	3.5217391304347827	23	53166	1963	81	3.5217391304347827	23	53166
1964	134	1.8873239436619718	71	53237	1964	134	1.8873239436619718	71	53237	1964	134	1.8873239436619718	71	53237
1965	-100	-50.0	2	53239	1965	-100	-50.0	2	53239	1965	-100	-50.0	2	53239
1966	-100	-50.0	2	53241	1966	-100	-50.0	2	53241	1966	-100	-50.0	2	53241
1967	-21	-0.875	24	53265	1967	-21	-0.875	24	53265	1967	-21	-0.875	24	53265
1968	-100	-50.0	2	53267	1968	-100	-50.0	2	53267	1968	-100	-50.0	2	53267
1969	340	5.074626865671642	67	53334	1969	340	5.074626865671642	67	53334	1969	340	5.074626865671642	67	53334
1970	69	1.9714285714285715	35	53369	1970	69	1.9714285714285715	35	53369	1970	69	1.9714285714285715	35	53369
1971	-100	-50.0	2	53371	1971	-100	-50.0	2	53371	1971	-100	-50.0	2	53371
1972	235	3.3098591549295775	71	53442	1972	235	3.3098591549295775	71	53442	1972	235	3.3098591549295775	71	53442
1973	70	2.0588235294117645	34	53476	1973	70	2.0588235294117645	34	53476	1973	70	2.0588235294117645	34	53476
1974	-40	-0.9302325581395349	43	53519	1974	-40	-0.9302325581395349	43	53519	1974	-40	-0.9302325581395349	43	53519
1975	67	1.8108108108108107	37	53556	1975	67	1.8108108108108107	37	53556	1975	67	1.8108108108108107	37	53556
1976	-109	-9.909090909090908	11	53567	1976	-109	-9.909090909090908	11	53567	1976	-109	-9.909090909090908	11	53567
1977	-100	-50.0	2	53569	1977	-100	-50.0	2	53569	1977	-100	-50.0	2	53569
1978	237	3.4347826086956523	69	53638	1978	237	3.4347826086956523	69	53638	1978	237	3.4347826086956523	69	53638
1979	149	2.6607142857142856	56	53694	1979	149	2.6607142857142856	56	53694	1979	149	2.6607142857142856	56	53694
1980	238	3.5	68	53762	1980	238	3.5	68	53762	1980	238	3.5	68	53762
1981	152	2.8679245283018866	53	53815	1981	152	2.8679245283018866	53	53815	1981	152	2.8679245283018866	53	53815
1982	-37	-0.925	40	53855	1982	-37	-0.925	40	53855	1982	-37	-0.925	40	53855
1983	237	3.4347826086956523	69	53924	1983	237	3.4347826086956523	69	53924	1983	237	3.4347826086956523	69	53924
1984	-100	-50.0	2	53926	1984	-100	-50.0	2	53926	1984	-100	-50.0	2	53926
1985	376	2.8484848484848486	132	54058	1985	376	2.8484848484848486	132	54058	1985	376	2.8484848484848486	132	54058
1986	95	0.8636363636363636	110	54168	1986	95	0.8636363636363636	110	54168	1986	95	0.8636363636363636	110	54168
1987	-108	-10.8	10	54178	1987	-108	-10.8	10	54178	1987	-108	-10.8	10	54178
1988	36	0.5294117647058824	68	54246	1988	36	0.5294117647058824	68	54246	1988	36	0.5294117647058824	68	54246
1989	-122	-5.083333333333333	24	54270	1989	-122	-5.083333333333333	24	54270	1989	-122	-5.083333333333333	24	54270
1990	-100	-50.0	2	54272	1990	-100	-50.0	2	54272	1990	-100	-50.0	2	54272
1991	-100	-50.0	2	54274	1991	-100	-50.0	2	54274	1991	-100	-50.0	2	54274
1992	78	3.0	26	54300	1992	78	3.0	26	54300	1992	78	3.0	26	54300
1993	239	3.5671641791044775	67	54367	1993	239	3.5671641791044775	67	54367	1993	239	3.5671641791044775	67	54367
1994	-114	-7.125	16	54383	1994	-114	-7.125	16	54383	1994	-114	-7.125	16	54383
1995	-103	-20.6	5	54388	1995	-103	-20.6	5	54388	1995	-103	-20.6	5	54388
1996	-100	-50.0	2	54390	1996	-100	-50.0	2	54390	1996	-100	-50.0	2	54390
1997	-38	-0.926829268292683	41	54431	1997	-38	-0.926829268292683	41	54431	1997	-38	-0.926829268292683	41	54431
1998	249	4.368421052631579	57	54488	1998	249	4.368421052631579	57	54488	1998	249	4.368421052631579	57	54488
1999	227	2.8734177215189876	79	54567	1999	227	2.8734177215189876	79	54567	1999	227	2.8734177215189876	79	54567
2000	228	2.923076923076923	78	54645	2000	228	2.923076923076923	78	54645	2000	228	2.923076923076923	78	54645
2001	224	2.731707317073171	82	54727	2001	224	2.731707317073171	82	54727	2001	224	2.731707317073171	82	54727
2002	81	3.5217391304347827	23	54750	2002	81	3.5217391304347827	23	54750	2002	81	3.5217391304347827	23	54750
2003	440	6.470588235294118	68	54818	2003	440	6.470588235294118	68	54818	2003	440	6.470588235294118	68	54818
