Episode	Accumulated Reward	Average Reward	Length	Steps
2369	659	4.3355263157894735	152	71130
2370	421	4.839080459770115	87	71217
2371	59	1.3111111111111111	45	71262
2372	-125	-4.62962962962963	27	71289
2373	237	3.4347826086956523	69	71358
2374	296	2.6666666666666665	111	71469
2375	-14	-0.8235294117647058	17	71486
2376	612	6.244897959183674	98	71584
2377	349	6.017241379310345	58	71642
2378	166	4.256410256410256	39	71681
2379	136	1.9710144927536233	69	71750
2380	-108	-10.8	10	71760
2381	-42	-0.9333333333333333	45	71805
2382	150	2.727272727272727	55	71860
2383	769	5.3776223776223775	143	72003
2384	-105	-15.0	7	72010
2385	-100	-50.0	2	72012
2386	-109	-9.909090909090908	11	72023
2387	143	2.306451612903226	62	72085
2388	-106	-13.25	8	72093
2389	129	1.6973684210526316	76	72169
2390	-100	-50.0	2	72171
2391	336	4.732394366197183	71	72242
2392	-101	-33.666666666666664	3	72245
2393	-123	-4.92	25	72270
2394	56	1.1666666666666667	48	72318
2395	61	1.4186046511627908	43	72361
2396	-120	-5.454545454545454	22	72383
2397	142	2.253968253968254	63	72446
2398	244	3.935483870967742	62	72508
2399	418	4.644444444444445	90	72598
2400	79	3.16	25	72623
2401	-101	-33.666666666666664	3	72626
2402	93	8.454545454545455	11	72637
2403	525	6.25	84	72721
2404	86	4.777777777777778	18	72739
2405	136	1.9710144927536233	69	72808
2406	231	3.08	75	72883
2407	320	3.67816091954023	87	72970
2408	77	2.8518518518518516	27	72997
2409	-100	-50.0	2	72999
2410	252	4.666666666666667	54	73053
2411	-117	-6.157894736842105	19	73072
2412	426	5.195121951219512	82	73154
2413	72	2.25	32	73186
2414	474	3.511111111111111	135	73321
2415	166	4.256410256410256	39	73360
2416	715	7.447916666666667	96	73456
2417	-100	-50.0	2	73458
2418	241	3.707692307692308	65	73523
2419	-100	-50.0	2	73525
2420	-30	-0.9090909090909091	33	73558
2421	87	5.117647058823529	17	73575
2422	-116	-6.444444444444445	18	73593
2423	577	4.338345864661654	133	73726
2424	179	6.884615384615385	26	73752
2425	-100	-50.0	2	73754
2426	66	1.736842105263158	38	73792
2427	-100	-50.0	2	73794
2428	151	2.7962962962962963	54	73848
2429	-100	-50.0	2	73850
2430	-100	-50.0	2	73852
2431	16	0.18181818181818182	88	73940
2432	199	1.8598130841121496	107	74047
2433	445	7.063492063492063	63	74110
2434	-100	-50.0	2	74112
2435	70	2.0588235294117645	34	74146
2436	4	0.04	100	74246
2437	-102	-25.5	4	74250
2438	81	3.5217391304347827	23	74273
2439	168	4.54054054054054	37	74310
2440	112	1.2043010752688172	93	74403
2441	-103	-20.6	5	74408
2442	89	5.933333333333334	15	74423
2443	394	3.456140350877193	114	74537
2444	326	4.0246913580246915	81	74618
2445	232	3.135135135135135	74	74692
2446	76	2.7142857142857144	28	74720
2447	271	7.742857142857143	35	74755
2448	148	2.5964912280701755	57	74812
2449	62	1.4761904761904763	42	74854
2450	-100	-50.0	2	74856
2451	-100	-50.0	2	74858
2452	-100	-50.0	2	74860
2453	-108	-10.8	10	74870
2454	237	3.4347826086956523	69	74939
2455	-100	-50.0	2	74941
2456	-16	-0.8421052631578947	19	74960
2457	250	4.464285714285714	56	75016
2458	134	1.8873239436619718	71	75087
2459	-100	-50.0	2	75089
2460	321	3.7325581395348837	86	75175
2461	-100	-50.0	2	75177
2462	-100	-50.0	2	75179
2463	-100	-50.0	2	75181
2464	346	5.672131147540983	61	75242
2465	-100	-50.0	2	75244
2466	-100	-50.0	2	75246
2467	156	3.183673469387755	49	75295
2468	-100	-50.0	2	75297
2469	-25	-0.8928571428571429	28	75325
2470	-110	-9.166666666666666	12	75337
2471	472	3.4452554744525545	137	75474
2472	55	1.1224489795918366	49	75523
2473	-116	-6.444444444444445	18	75541
2474	404	3.8846153846153846	104	75645
2475	-103	-20.6	5	75650
2476	777	5.7555555555555555	135	75785
2477	533	7.0131578947368425	76	75861
2478	-63	-0.9545454545454546	66	75927
2479	-41	-0.9318181818181818	44	75971
2480	29	0.38666666666666666	75	76046
2481	-30	-0.9090909090909091	33	76079
2482	46	0.7931034482758621	58	76137
2483	431	5.597402597402597	77	76214
2484	-102	-25.5	4	76218
2485	-100	-50.0	2	76220
2486	56	1.1666666666666667	48	76268
2487	398	3.618181818181818	110	76378
2488	-105	-15.0	7	76385
2489	-107	-11.88888888888889	9	76394
2490	-105	-15.0	7	76401
2491	-103	-20.6	5	76406
2492	-100	-50.0	2	76408
2493	254	4.884615384615385	52	76460
2494	-100	-50.0	2	76462
2495	192	1.6842105263157894	114	76576
2496	418	4.644444444444445	90	76666
2497	-100	-50.0	2	76668
2498	17	0.19540229885057472	87	76755
2499	-113	-7.533333333333333	15	76770
2500	462	10.043478260869565	46	76816
2501	334	4.575342465753424	73	76889
2502	0	0.0	3	76892
2503	-109	-9.909090909090908	11	76903
2504	84	4.2	20	76923
2505	-23	-0.8846153846153846	26	76949
2506	-104	-17.333333333333332	6	76955
2507	-17	-0.85	20	76975
2508	339	4.985294117647059	68	77043
2509	-42	-0.9333333333333333	45	77088
2510	234	3.25	72	77160
2511	516	5.548387096774194	93	77253
2512	-26	-0.896551724137931	29	77282
2513	258	5.375	48	77330
2514	156	3.183673469387755	49	77379
2515	347	5.783333333333333	60	77439
2516	1142	6.563218390804598	174	77613
2517	215	2.3626373626373627	91	77704
2518	-100	-50.0	2	77706
2519	-21	-0.875	24	77730
2520	224	2.731707317073171	82	77812
2521	-100	-50.0	2	77814
2522	-100	-50.0	2	77816
2523	602	5.574074074074074	108	77924
2524	-105	-15.0	7	77931
2525	-15	-0.8333333333333334	18	77949
2526	48	0.8571428571428571	56	78005
2527	-102	-25.5	4	78009
2528	480	3.7209302325581395	129	78138
2529	201	1.9142857142857144	105	78243
2530	801	7.216216216216216	111	78354
2531	-100	-50.0	2	78356
2532	620	6.888888888888889	90	78446
2533	636	8.594594594594595	74	78520
2534	-108	-10.8	10	78530
2535	60	1.3636363636363635	44	78574
2536	250	4.464285714285714	56	78630
2537	-100	-50.0	2	78632
2538	240	3.6363636363636362	66	78698
2539	-13	-0.8125	16	78714
2540	-16	-0.8421052631578947	19	78733
2541	172	5.212121212121212	33	78766
2542	-100	-50.0	2	78768
2543	245	4.016393442622951	61	78829
2544	401	3.7476635514018692	107	78936
2545	149	2.6607142857142856	56	78992
2546	229	2.9740259740259742	77	79069
2547	530	2.9444444444444446	180	79249
2548	-100	-50.0	2	79251
2549	-108	-10.8	10	79261
2550	325	3.9634146341463414	82	79343
2551	57	1.2127659574468086	47	79390
2552	168	4.54054054054054	37	79427
2553	82	3.727272727272727	22	79449
2554	348	5.898305084745763	59	79508
2555	157	3.2708333333333335	48	79556
2556	171	5.029411764705882	34	79590
2557	159	3.4565217391304346	46	79636
2558	-19	-0.8636363636363636	22	79658
2559	238	3.5	68	79726
2560	334	4.575342465753424	73	79799
2561	-27	-0.9	30	79829
2562	147	2.5344827586206895	58	79887
2563	617	3.1804123711340204	194	80081
2564	-100	-50.0	2	80083
2565	-11	-0.7857142857142857	14	80097
2566	653	4.132911392405063	158	80255
2567	128	1.6623376623376624	77	80332
2568	75	2.586206896551724	29	80361
2569	174	5.612903225806452	31	80392
2570	798	3.7116279069767444	215	80607
2571	70	2.0588235294117645	34	80641
2572	603	5.635514018691588	107	80748
2573	75	2.586206896551724	29	80777
2574	144	2.360655737704918	61	80838
2575	286	2.3636363636363638	121	80959
2576	484	3.872	125	81084
2577	155	3.1	50	81134
2578	80	3.3333333333333335	24	81158
2579	-31	-0.9117647058823529	34	81192
2580	-114	-7.125	16	81208
2581	-106	-13.25	8	81216
2582	160	3.5555555555555554	45	81261
2583	-9	-0.75	12	81273
2584	-100	-50.0	2	81275
2585	613	6.319587628865979	97	81372
2586	66	1.736842105263158	38	81410
2587	167	4.394736842105263	38	81448
2588	165	4.125	40	81488
2589	325	3.9634146341463414	82	81570
2590	136	1.9710144927536233	69	81639
2591	-23	-0.8846153846153846	26	81665
2592	521	2.7566137566137567	189	81854
2593	237	3.4347826086956523	69	81923
2594	399	3.6605504587155964	109	82032
2595	1036	5.787709497206704	179	82211
2596	514	5.410526315789474	95	82306
2597	305	2.9901960784313726	102	82408
2598	-21	-0.875	24	82432
2599	313	3.3297872340425534	94	82526
2600	532	6.909090909090909	77	82603
2601	164	4.0	41	82644
2602	320	3.67816091954023	87	82731
2603	714	7.360824742268041	97	82828
2604	198	1.8333333333333333	108	82936
2605	74	2.466666666666667	30	82966
2606	-100	-50.0	2	82968
2607	-101	-33.666666666666664	3	82971
2608	596	5.228070175438597	114	83085
2609	513	5.34375	96	83181
2610	-104	-17.333333333333332	6	83187
2611	167	4.394736842105263	38	83225
2612	156	3.183673469387755	49	83274
2613	232	3.135135135135135	74	83348
2614	-100	-50.0	2	83350
2615	281	2.2301587301587302	126	83476
2616	-101	-33.666666666666664	3	83479
2617	-101	-33.666666666666664	3	83482
2618	228	2.923076923076923	78	83560
2619	520	5.842696629213483	89	83649
2620	62	1.4761904761904763	42	83691
2621	-101	-33.666666666666664	3	83694
2622	260	5.6521739130434785	46	83740
2623	-100	-50.0	2	83742
2624	242	3.78125	64	83806
2625	430	5.512820512820513	78	83884
2626	-100	-50.0	2	83886
2627	566	3.9305555555555554	144	84030
2628	243	3.857142857142857	63	84093
2629	578	4.378787878787879	132	84225
2630	232	3.135135135135135	74	84299
2631	767	5.289655172413793	145	84444
2632	-115	-6.764705882352941	17	84461
2633	519	5.766666666666667	90	84551
2634	431	5.597402597402597	77	84628
2635	528	6.518518518518518	81	84709
2636	-100	-50.0	2	84711
2637	411	4.237113402061856	97	84808
2638	47	0.8245614035087719	57	84865
2639	65	1.6666666666666667	39	84904
2640	769	5.3776223776223775	143	85047
2641	521	5.920454545454546	88	85135
2642	257	5.244897959183674	49	85184
2643	-18	-0.8571428571428571	21	85205
2644	249	4.368421052631579	57	85262
2645	251	4.5636363636363635	55	85317
2646	324	3.9036144578313254	83	85400
2647	62	1.4761904761904763	42	85442
2648	-114	-7.125	16	85458
2649	354	6.679245283018868	53	85511
2650	475	3.544776119402985	134	85645
2651	-17	-0.85	20	85665
2652	84	4.2	20	85685
2653	72	2.25	32	85717
2654	337	4.814285714285714	70	85787
2655	92	7.666666666666667	12	85799
2656	424	5.0476190476190474	84	85883
2657	144	2.360655737704918	61	85944
2658	420	4.7727272727272725	88	86032
2659	506	4.912621359223301	103	86135
2660	147	2.5344827586206895	58	86193
2661	-100	-50.0	2	86195
2662	-24	-0.8888888888888888	27	86222
2663	511	5.214285714285714	98	86320
2664	578	4.378787878787879	132	86452
2665	43	0.7049180327868853	61	86513
2666	528	6.518518518518518	81	86594
2667	-16	-0.8421052631578947	19	86613
2668	68	1.8888888888888888	36	86649
2669	271	7.742857142857143	35	86684
2670	90	6.428571428571429	14	86698
2671	274	2.0601503759398496	133	86831
2672	599	5.396396396396397	111	86942
2673	69	1.9714285714285715	35	86977
2674	477	3.6136363636363638	132	87109
2675	84	4.2	20	87129
2676	-100	-50.0	2	87131
2677	514	5.410526315789474	95	87226
2678	166	4.256410256410256	39	87265
2679	-112	-8.0	14	87279
2680	64	1.6	40	87319
2681	331	4.355263157894737	76	87395
2682	494	4.2956521739130435	115	87510
2683	157	3.2708333333333335	48	87558
2684	-100	-50.0	2	87560
2685	-14	-0.8235294117647058	17	87577
2686	256	5.12	50	87627
2687	-8	-0.7272727272727273	11	87638
2688	168	4.54054054054054	37	87675
2689	552	3.4936708860759493	158	87833
2690	87	5.117647058823529	17	87850
2691	699	6.241071428571429	112	87962
2692	423	4.976470588235294	85	88047
2693	64	1.6	40	88087
2694	163	3.880952380952381	42	88129
2695	956	6.050632911392405	158	88287
2696	1348	7.929411764705883	170	88457
2697	568	4.0	142	88599
2698	324	3.9036144578313254	83	88682
2699	527	6.426829268292683	82	88764
2700	-100	-50.0	2	88766
2701	-110	-9.166666666666666	12	88778
2702	393	3.417391304347826	115	88893
2703	-32	-0.9142857142857143	35	88928
2704	207	2.090909090909091	99	89027
2705	455	2.9545454545454546	154	89181
2706	505	4.855769230769231	104	89285
2707	259	5.51063829787234	47	89332
2708	1143	6.606936416184971	173	89505
2709	964	6.426666666666667	150	89655
2710	782	6.015384615384615	130	89785
2711	702	6.440366972477064	109	89894
2712	-100	-50.0	2	89896
2713	242	3.78125	64	89960
2714	-100	-50.0	2	89962
2715	507	4.970588235294118	102	90064
2716	-20	-0.8695652173913043	23	90087
2717	136	1.9710144927536233	69	90156
2718	238	3.5	68	90224
2719	-100	-50.0	2	90226
2720	-100	-50.0	2	90228
2721	135	1.9285714285714286	70	90298
2722	39	0.6	65	90363
2723	66	1.736842105263158	38	90401
2724	-100	-50.0	2	90403
2725	73	2.3548387096774195	31	90434
2726	-13	-0.8125	16	90450
2727	560	3.7333333333333334	150	90600
2728	-22	-0.88	25	90625
2729	-109	-9.909090909090908	11	90636
2730	167	4.394736842105263	38	90674
2731	63	1.5365853658536586	41	90715
2732	253	4.773584905660377	53	90768
2733	364	8.465116279069768	43	90811
2734	-120	-5.454545454545454	22	90833
2735	72	2.25	32	90865
2736	708	6.87378640776699	103	90968
2737	-27	-0.9	30	90998
2738	340	5.074626865671642	67	91065
2739	906	8.467289719626168	107	91172
2740	458	3.033112582781457	151	91323
2741	-100	-50.0	2	91325
2742	869	6.034722222222222	144	91469
2743	-19	-0.8636363636363636	22	91491
2744	239	3.5671641791044775	67	91558
2745	923	4.832460732984293	191	91749
2746	55	1.1224489795918366	49	91798
2747	73	2.3548387096774195	31	91829
2748	497	4.4375	112	91941
2749	124	1.5308641975308641	81	92022
2750	171	5.029411764705882	34	92056
2751	440	6.470588235294118	68	92124
2752	258	5.375	48	92172
2753	1052	6.45398773006135	163	92335
2754	605	5.761904761904762	105	92440
2755	-100	-50.0	2	92442
2756	724	3.851063829787234	188	92630
2757	253	4.773584905660377	53	92683
2758	587	4.772357723577236	123	92806
2759	332	4.426666666666667	75	92881
2760	882	6.732824427480916	131	93012
2761	606	5.826923076923077	104	93116
2762	172	5.212121212121212	33	93149
2763	247	4.186440677966102	59	93208
2764	60	1.3636363636363635	44	93252
2765	-102	-25.5	4	93256
2766	1130	6.075268817204301	186	93442
2767	-118	-5.9	20	93462
2768	599	5.396396396396397	111	93573
2769	356	6.980392156862745	51	93624
2770	-100	-50.0	2	93626
2771	317	3.522222222222222	90	93716
2772	-100	-50.0	2	93718
2773	320	3.67816091954023	87	93805
2774	242	3.78125	64	93869
2775	644	3.856287425149701	167	94036
2776	527	6.426829268292683	82	94118
2777	340	5.074626865671642	67	94185
2778	718	7.720430107526882	93	94278
2779	483	3.8333333333333335	126	94404
2780	-115	-6.764705882352941	17	94421
2781	-100	-50.0	2	94423
2782	446	7.193548387096774	62	94485
2783	318	3.5730337078651684	89	94574
2784	785	6.181102362204724	127	94701
2785	388	3.2333333333333334	120	94821
2786	77	2.8518518518518516	27	94848
2787	255	5.0	51	94899
2788	-100	-50.0	2	94901
2789	689	5.647540983606557	122	95023
2790	331	4.355263157894737	76	95099
2791	954	5.9625	160	95259
2792	312	3.2842105263157895	95	95354
2793	496	4.389380530973451	113	95467
2794	80	3.3333333333333335	24	95491
2795	58	1.2608695652173914	46	95537
2796	353	6.537037037037037	54	95591
2797	333	4.5	74	95665
2798	1129	6.037433155080214	187	95852
2799	192	14.76923076923077	13	95865
2800	1178	4.928870292887029	239	96104
2801	70	2.0588235294117645	34	96138
2802	74	2.466666666666667	30	96168
2803	-100	-50.0	2	96170
2804	-100	-50.0	2	96172
2805	317	3.522222222222222	90	96262
2806	152	2.8679245283018866	53	96315
2807	-105	-15.0	7	96322
2808	249	4.368421052631579	57	96379
2809	1042	6.023121387283237	173	96552
2810	-15	-0.8333333333333334	18	96570
2811	51	0.9622641509433962	53	96623
2812	671	4.792857142857143	140	96763
2813	354	6.679245283018868	53	96816
2814	-111	-8.538461538461538	13	96829
2815	612	6.244897959183674	98	96927
2816	-15	-0.8333333333333334	18	96945
2817	161	3.659090909090909	44	96989
2818	161	3.659090909090909	44	97033
2819	-28	-0.9032258064516129	31	97064
2820	427	5.271604938271605	81	97145
2821	56	1.1666666666666667	48	97193
2822	534	7.12	75	97268
2823	543	8.227272727272727	66	97334
2824	696	6.052173913043478	115	97449
2825	167	4.394736842105263	38	97487
2826	254	4.884615384615385	52	97539
2827	167	4.394736842105263	38	97577
2828	1144	6.651162790697675	172	97749
2829	478	3.648854961832061	131	97880
2830	169	4.694444444444445	36	97916
2831	-100	-50.0	2	97918
2832	-33	-0.9166666666666666	36	97954
2833	804	7.444444444444445	108	98062
2834	244	3.935483870967742	62	98124
2835	215	2.3626373626373627	91	98215
2836	-8	-0.7272727272727273	11	98226
2837	135	1.9285714285714286	70	98296
2838	522	6.0	87	98383
2839	575	4.2592592592592595	135	98518
2840	51	0.9622641509433962	53	98571
2841	674	4.91970802919708	137	98708
2842	490	4.117647058823529	119	98827
2843	523	6.0813953488372094	86	98913
2844	-100	-50.0	2	98915
2845	-100	-50.0	2	98917
2846	528	6.518518518518518	81	98998
2847	240	3.6363636363636362	66	99064
2848	-25	-0.8928571428571429	28	99092
2849	277	9.551724137931034	29	99121
2850	804	7.444444444444445	108	99229
2851	53	1.0392156862745099	51	99280
2852	415	4.462365591397849	93	99373
2853	162	3.7674418604651163	43	99416
2854	-12	-0.8	15	99431
2855	-113	-7.533333333333333	15	99446
2856	753	4.735849056603773	159	99605
2857	146	2.4745762711864407	59	99664
2858	803	7.36697247706422	109	99773
2859	-100	-50.0	2	99775
2860	214	2.3260869565217392	92	99867
2861	67	1.8108108108108107	37	99904
2862	780	5.909090909090909	132	100036
2863	-100	-50.0	2	100038
2864	162	3.7674418604651163	43	100081
2865	318	3.5730337078651684	89	100170
2866	-104	-17.333333333333332	6	100176
2867	744	4.428571428571429	168	100344
2868	1015	5.075	200	100544
2869	1040	5.942857142857143	175	100719
2870	-27	-0.9	30	100749
2871	-101	-33.666666666666664	3	100752
2872	-100	-50.0	2	100754
2873	605	5.761904761904762	105	100859
2874	1090	4.823008849557522	226	101085
2875	471	3.4130434782608696	138	101223
2876	-100	-50.0	2	101225
2877	626	7.4523809523809526	84	101309
2878	1393	6.163716814159292	226	101535
2879	714	7.360824742268041	97	101632
2880	1028	5.497326203208556	187	101819
2881	87	5.117647058823529	17	101836
2882	332	4.426666666666667	75	101911
2883	590	4.916666666666667	120	102031
2884	-100	-50.0	2	102033
2885	255	5.0	51	102084
2886	331	4.355263157894737	76	102160
2887	622	7.068181818181818	88	102248
2888	643	9.597014925373134	67	102315
2889	261	5.8	45	102360
2890	870	6.083916083916084	143	102503
2891	425	5.120481927710843	83	102586
2892	63	1.5365853658536586	41	102627
2893	584	4.634920634920635	126	102753
2894	70	2.0588235294117645	34	102787
2895	494	4.2956521739130435	115	102902
2896	149	2.6607142857142856	56	102958
2897	-100	-50.0	2	102960
2898	1149	6.880239520958084	167	103127
2899	777	5.7555555555555555	135	103262
2900	129	1.6973684210526316	76	103338
2901	1053	6.5	162	103500
2902	-100	-50.0	2	103502
2903	355	6.826923076923077	52	103554
2904	-100	-50.0	2	103556
2905	155	3.1	50	103606
2906	169	4.694444444444445	36	103642
2907	-28	-0.9032258064516129	31	103673
2908	353	6.537037037037037	54	103727
2909	-100	-50.0	2	103729
2910	-100	-50.0	2	103731
2911	154	3.019607843137255	51	103782
2912	252	4.666666666666667	54	103836
2913	1130	6.075268817204301	186	104022
2914	-100	-50.0	2	104024
2915	260	5.6521739130434785	46	104070
2916	259	5.51063829787234	47	104117
2917	-100	-50.0	2	104119
2918	-100	-50.0	2	104121
2919	1541	8.608938547486034	179	104300
2920	210	2.1875	96	104396
2921	433	5.773333333333333	75	104471
2922	465	3.2291666666666665	144	104615
2923	180	7.2	25	104640
2924	1138	6.393258426966292	178	104818
2925	364	8.465116279069768	43	104861
2926	63	1.5365853658536586	41	104902
2927	73	2.3548387096774195	31	104933
2928	244	3.935483870967742	62	104995
2929	-100	-50.0	2	104997
2930	75	2.586206896551724	29	105026
2931	-9	-0.75	12	105038
2932	1048	6.275449101796407	167	105205
2933	-23	-0.8846153846153846	26	105231
2934	332	4.426666666666667	75	105306
2935	-9	-0.75	12	105318
2936	-24	-0.8888888888888888	27	105345
2937	1032	5.639344262295082	183	105528
2938	1262	8.141935483870968	155	105683
2939	257	5.244897959183674	49	105732
2940	146	2.4745762711864407	59	105791
2941	891	7.30327868852459	122	105913
2942	588	4.819672131147541	122	106035
2943	1050	6.363636363636363	165	106200
2944	854	5.371069182389937	159	106359
2945	1038	5.864406779661017	177	106536
2946	505	4.855769230769231	104	106640
2947	82	3.727272727272727	22	106662
2948	499	4.536363636363636	110	106772
2949	-100	-50.0	2	106774
2950	-32	-0.9142857142857143	35	106809
2951	417	4.582417582417582	91	106900
2952	-103	-20.6	5	106905
2953	1043	6.063953488372093	172	107077
2954	682	5.286821705426356	129	107206
2955	-25	-0.8928571428571429	28	107234
2956	-20	-0.8695652173913043	23	107257
2957	-28	-0.9032258064516129	31	107288
2958	-100	-50.0	2	107290
2959	364	8.465116279069768	43	107333
2960	255	5.0	51	107384
2961	-100	-50.0	2	107386
2962	355	6.826923076923077	52	107438
2963	164	4.0	41	107479
2964	173	5.40625	32	107511
2965	1580	6.556016597510373	241	107752
2966	653	4.132911392405063	158	107910
2967	435	5.958904109589041	73	107983
2968	158	3.3617021276595747	47	108030
2969	182	7.913043478260869	23	108053
2970	693	5.872881355932203	118	108171
2971	434	5.864864864864865	74	108245
2972	-27	-0.9	30	108275
2973	340	5.074626865671642	67	108342
2974	327	4.0875	80	108422
2975	1086	8.418604651162791	129	108551
2976	-100	-50.0	2	108553
2977	1195	5.382882882882883	222	108775
2978	-100	-50.0	2	108777
2979	155	3.1	50	108827
2980	250	4.464285714285714	56	108883
2981	1782	7.394190871369295	241	109124
2982	719	7.815217391304348	92	109216
2983	61	1.4186046511627908	43	109259
2984	274	8.5625	32	109291
2985	522	6.0	87	109378
2986	636	8.594594594594595	74	109452
2987	1606	7.469767441860465	215	109667
2988	249	4.368421052631579	57	109724
2989	-100	-50.0	2	109726
2990	680	5.190839694656488	131	109857
2991	266	6.65	40	109897
2992	169	4.694444444444445	36	109933
2993	683	5.3359375	128	110061
2994	251	4.5636363636363635	55	110116
2995	-35	-0.9210526315789473	38	110154
2996	175	5.833333333333333	30	110184
2997	248	4.275862068965517	58	110242
2998	965	6.476510067114094	149	110391
2999	818	8.702127659574469	94	110485
3000	-100	-50.0	2	110487
3001	-100	-50.0	2	110489
3002	70	2.0588235294117645	34	110523
3003	83	3.9523809523809526	21	110544
3004	54	1.08	50	110594
3005	72	2.25	32	110626
3006	-100	-50.0	2	110628
3007	768	5.333333333333333	144	110772
3008	-100	-50.0	2	110774
3009	526	6.337349397590361	83	110857
3010	441	6.582089552238806	67	110924
3011	326	4.0246913580246915	81	111005
3012	-100	-50.0	2	111007
3013	793	6.663865546218488	119	111126
3014	1148	6.833333333333333	168	111294
3015	428	5.35	80	111374
3016	456	8.76923076923077	52	111426
3017	834	4.659217877094972	179	111605
3018	753	4.735849056603773	159	111764
3019	900	4.205607476635514	214	111978
3020	156	3.183673469387755	49	112027
3021	1198	5.470319634703197	219	112246
3022	627	7.554216867469879	83	112329
3023	1304	6.093457943925234	214	112543
3024	1165	7.71523178807947	151	112694
3025	-100	-50.0	2	112696
3026	-100	-50.0	2	112698
3027	329	4.217948717948718	78	112776
3028	402	3.792452830188679	106	112882
3029	475	3.544776119402985	134	113016
3030	902	4.254716981132075	212	113228
3031	437	6.154929577464789	71	113299
3032	763	5.120805369127517	149	113448
3033	692	5.815126050420168	119	113567
3034	72	2.25	32	113599
3035	258	5.375	48	113647
3036	-22	-0.88	25	113672
3037	80	3.3333333333333335	24	113696
3038	-107	-11.88888888888889	9	113705
3039	-100	-50.0	2	113707
3040	82	3.727272727272727	22	113729
3041	517	5.619565217391305	92	113821
3042	781	5.961832061068702	131	113952
3043	-100	-50.0	2	113954
3044	427	5.271604938271605	81	114035
3045	-100	-50.0	2	114037
3046	161	3.659090909090909	44	114081
3047	156	3.183673469387755	49	114130
3048	-100	-50.0	2	114132
3049	874	6.287769784172662	139	114271
3050	996	8.440677966101696	118	114389
3051	423	4.976470588235294	85	114474
3052	703	6.5092592592592595	108	114582
3053	243	3.857142857142857	63	114645
3054	919	9.77659574468085	94	114739
3055	59	1.3111111111111111	45	114784
3056	167	4.394736842105263	38	114822
3057	-104	-17.333333333333332	6	114828
3058	-20	-0.8695652173913043	23	114851
3059	561	3.7651006711409396	149	115000
3060	-110	-9.166666666666666	12	115012
3061	849	5.176829268292683	164	115176
3062	-30	-0.9090909090909091	33	115209
3063	978	7.1911764705882355	136	115345
3064	355	6.826923076923077	52	115397
3065	1635	8.790322580645162	186	115583
3066	-14	-0.8235294117647058	17	115600
3067	429	5.430379746835443	79	115679
3068	1177	8.467625899280575	139	115818
3069	-106	-13.25	8	115826
3070	1184	5.081545064377682	233	116059
3071	968	6.63013698630137	146	116205
3072	260	5.6521739130434785	46	116251
3073	332	4.426666666666667	75	116326
3074	-24	-0.8888888888888888	27	116353
3075	65	1.6666666666666667	39	116392
3076	411	4.237113402061856	97	116489
3077	678	5.097744360902255	133	116622
3078	-103	-20.6	5	116627
3079	2188	9.154811715481172	239	116866
3080	1430	4.931034482758621	290	117156
3081	327	4.0875	80	117236
3082	-100	-50.0	2	117238
3083	-24	-0.8888888888888888	27	117265
3084	246	4.1	60	117325
3085	416	4.521739130434782	92	117417
3086	418	4.644444444444445	90	117507
3087	633	8.220779220779221	77	117584
3088	-100	-50.0	2	117586
3089	1442	8.146892655367232	177	117763
3090	654	11.678571428571429	56	117819
3091	257	5.244897959183674	49	117868
3092	875	6.340579710144928	138	118006
3093	432	5.684210526315789	76	118082
3094	256	5.12	50	118132
3095	253	4.773584905660377	53	118185
3096	1058	6.738853503184713	157	118342
3097	501	4.638888888888889	108	118450
3098	805	7.5233644859813085	107	118557
3099	333	4.5	74	118631
3100	1668	6.566929133858268	254	118885
3101	707	6.798076923076923	104	118989
3102	743	4.396449704142012	169	119158
3103	1082	8.135338345864662	133	119291
3104	-100	-50.0	2	119293
3105	771	5.468085106382978	141	119434
3106	258	5.375	48	119482
3107	627	7.554216867469879	83	119565
3108	63	1.5365853658536586	41	119606
3109	905	8.37962962962963	108	119714
3110	-100	-50.0	2	119716
3111	1085	4.696969696969697	231	119947
3112	900	7.964601769911504	113	120060
3113	341	5.166666666666667	66	120126
3114	-105	-15.0	7	120133
3115	599	5.396396396396397	111	120244
3116	1408	6.672985781990521	211	120455
3117	-100	-50.0	2	120457
3118	855	5.4113924050632916	158	120615
3119	616	6.553191489361702	94	120709
3120	442	6.696969696969697	66	120775
3121	850	5.214723926380368	163	120938
3122	402	3.792452830188679	106	121044
3123	540	7.826086956521739	69	121113
3124	1155	7.173913043478261	161	121274
3125	438	6.257142857142857	70	121344
3126	-12	-0.8	15	121359
3127	600	5.454545454545454	110	121469
3128	2061	7.777358490566038	265	121734
3129	1334	7.25	184	121918
3130	164	4.0	41	121959
3131	447	7.327868852459017	61	122020
3132	161	3.659090909090909	44	122064
3133	684	5.3858267716535435	127	122191
3134	170	4.857142857142857	35	122226
3135	223	2.6867469879518073	83	122309
3136	390	3.305084745762712	118	122427
3137	-13	-0.8125	16	122443
3138	677	5.052238805970149	134	122577
3139	1672	6.688	250	122827
3140	355	6.826923076923077	52	122879
3141	253	4.773584905660377	53	122932
3142	246	4.1	60	122992
3143	129	1.6973684210526316	76	123068
3144	622	7.068181818181818	88	123156
3145	64	1.6	40	123196
3146	1631	8.58421052631579	190	123386
3147	671	4.792857142857143	140	123526
3148	242	3.78125	64	123590
3149	325	3.9634146341463414	82	123672
3150	1740	6.148409893992933	283	123955
3151	1516	7.431372549019608	204	124159
