Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
4042	1605	7.430555555555555	216	353001	4042	1605	7.430555555555555	216	353001	4042	1605	7.430555555555555	216	353001	4042	1605	7.430555555555555	216	353001
4043	638	8.86111111111111	72	353073	4043	638	8.86111111111111	72	353073	4043	638	8.86111111111111	72	353073	4043	638	8.86111111111111	72	353073
4044	1361	5.275193798449612	258	353331	4044	1361	5.275193798449612	258	353331	4044	1361	5.275193798449612	258	353331	4044	1361	5.275193798449612	258	353331
4045	1232	6.65945945945946	185	353516	4045	1232	6.65945945945946	185	353516	4045	1232	6.65945945945946	185	353516	4045	1232	6.65945945945946	185	353516
4046	1215	6.014851485148514	202	353718	4046	1215	6.014851485148514	202	353718	4046	1215	6.014851485148514	202	353718	4046	1215	6.014851485148514	202	353718
4047	2296	6.894894894894895	333	354051	4047	2296	6.894894894894895	333	354051	4047	2296	6.894894894894895	333	354051	4047	2296	6.894894894894895	333	354051
4048	2375	6.690140845070423	355	354406	4048	2375	6.690140845070423	355	354406	4048	2375	6.690140845070423	355	354406	4048	2375	6.690140845070423	355	354406
4049	896	7.6581196581196584	117	354523	4049	896	7.6581196581196584	117	354523	4049	896	7.6581196581196584	117	354523	4049	896	7.6581196581196584	117	354523
4050	1900	8.482142857142858	224	354747	4050	1900	8.482142857142858	224	354747	4050	1900	8.482142857142858	224	354747	4050	1900	8.482142857142858	224	354747
4051	1603	5.025078369905956	319	355066	4051	1603	5.025078369905956	319	355066	4051	1603	5.025078369905956	319	355066	4051	1603	5.025078369905956	319	355066
4052	2550	6.675392670157068	382	355448	4052	2550	6.675392670157068	382	355448	4052	2550	6.675392670157068	382	355448	4052	2550	6.675392670157068	382	355448
4053	1417	7.014851485148514	202	355650	4053	1417	7.014851485148514	202	355650	4053	1417	7.014851485148514	202	355650	4053	1417	7.014851485148514	202	355650
4054	1252	7.587878787878788	165	355815	4054	1252	7.587878787878788	165	355815	4054	1252	7.587878787878788	165	355815	4054	1252	7.587878787878788	165	355815
4055	1966	7.590733590733591	259	356074	4055	1966	7.590733590733591	259	356074	4055	1966	7.590733590733591	259	356074	4055	1966	7.590733590733591	259	356074
4056	1272	5.170731707317073	246	356320	4056	1272	5.170731707317073	246	356320	4056	1272	5.170731707317073	246	356320	4056	1272	5.170731707317073	246	356320
4057	3918	6.219047619047619	630	356950	4057	3918	6.219047619047619	630	356950	4057	3918	6.219047619047619	630	356950	4057	3918	6.219047619047619	630	356950
4058	2426	5.990123456790124	405	357355	4058	2426	5.990123456790124	405	357355	4058	2426	5.990123456790124	405	357355	4058	2426	5.990123456790124	405	357355
4059	2606	6.1030444964871196	427	357782	4059	2606	6.1030444964871196	427	357782	4059	2606	6.1030444964871196	427	357782	4059	2606	6.1030444964871196	427	357782
4060	1772	7.059760956175299	251	358033	4060	1772	7.059760956175299	251	358033	4060	1772	7.059760956175299	251	358033	4060	1772	7.059760956175299	251	358033
4061	1207	5.747619047619048	210	358243	4061	1207	5.747619047619048	210	358243	4061	1207	5.747619047619048	210	358243	4061	1207	5.747619047619048	210	358243
4062	1001	8.858407079646017	113	358356	4062	1001	8.858407079646017	113	358356	4062	1001	8.858407079646017	113	358356	4062	1001	8.858407079646017	113	358356
4063	1202	10.543859649122806	114	358470	4063	1202	10.543859649122806	114	358470	4063	1202	10.543859649122806	114	358470	4063	1202	10.543859649122806	114	358470
4064	994	8.283333333333333	120	358590	4064	994	8.283333333333333	120	358590	4064	994	8.283333333333333	120	358590	4064	994	8.283333333333333	120	358590
4065	1126	5.926315789473684	190	358780	4065	1126	5.926315789473684	190	358780	4065	1126	5.926315789473684	190	358780	4065	1126	5.926315789473684	190	358780
4066	1431	7.611702127659575	188	358968	4066	1431	7.611702127659575	188	358968	4066	1431	7.611702127659575	188	358968	4066	1431	7.611702127659575	188	358968
4067	1661	6.363984674329502	261	359229	4067	1661	6.363984674329502	261	359229	4067	1661	6.363984674329502	261	359229	4067	1661	6.363984674329502	261	359229
4068	2009	6.337539432176656	317	359546	4068	2009	6.337539432176656	317	359546	4068	2009	6.337539432176656	317	359546	4068	2009	6.337539432176656	317	359546
4069	1679	6.909465020576132	243	359789	4069	1679	6.909465020576132	243	359789	4069	1679	6.909465020576132	243	359789	4069	1679	6.909465020576132	243	359789
4070	1684	7.07563025210084	238	360027	4070	1684	7.07563025210084	238	360027	4070	1684	7.07563025210084	238	360027	4070	1684	7.07563025210084	238	360027
4071	1986	8.309623430962343	239	360266	4071	1986	8.309623430962343	239	360266	4071	1986	8.309623430962343	239	360266	4071	1986	8.309623430962343	239	360266
4072	1217	6.085	200	360466	4072	1217	6.085	200	360466	4072	1217	6.085	200	360466	4072	1217	6.085	200	360466
4073	1948	7.0324909747292415	277	360743	4073	1948	7.0324909747292415	277	360743	4073	1948	7.0324909747292415	277	360743	4073	1948	7.0324909747292415	277	360743
4074	1924	6.392026578073089	301	361044	4074	1924	6.392026578073089	301	361044	4074	1924	6.392026578073089	301	361044	4074	1924	6.392026578073089	301	361044
4075	2034	6.965753424657534	292	361336	4075	2034	6.965753424657534	292	361336	4075	2034	6.965753424657534	292	361336	4075	2034	6.965753424657534	292	361336
4076	2946	6.0	491	361827	4076	2946	6.0	491	361827	4076	2946	6.0	491	361827	4076	2946	6.0	491	361827
4077	903	8.209090909090909	110	361937	4077	903	8.209090909090909	110	361937	4077	903	8.209090909090909	110	361937	4077	903	8.209090909090909	110	361937
4078	1586	6.748936170212766	235	362172	4078	1586	6.748936170212766	235	362172	4078	1586	6.748936170212766	235	362172	4078	1586	6.748936170212766	235	362172
4079	3005	6.956018518518518	432	362604	4079	3005	6.956018518518518	432	362604	4079	3005	6.956018518518518	432	362604	4079	3005	6.956018518518518	432	362604
4080	1828	6.175675675675675	296	362900	4080	1828	6.175675675675675	296	362900	4080	1828	6.175675675675675	296	362900	4080	1828	6.175675675675675	296	362900
4081	1992	8.549356223175966	233	363133	4081	1992	8.549356223175966	233	363133	4081	1992	8.549356223175966	233	363133	4081	1992	8.549356223175966	233	363133
4082	1615	7.839805825242719	206	363339	4082	1615	7.839805825242719	206	363339	4082	1615	7.839805825242719	206	363339	4082	1615	7.839805825242719	206	363339
4083	1826	6.12751677852349	298	363637	4083	1826	6.12751677852349	298	363637	4083	1826	6.12751677852349	298	363637	4083	1826	6.12751677852349	298	363637
4084	2241	7.808362369337979	287	363924	4084	2241	7.808362369337979	287	363924	4084	2241	7.808362369337979	287	363924	4084	2241	7.808362369337979	287	363924
4085	2402	7.323170731707317	328	364252	4085	2402	7.323170731707317	328	364252	4085	2402	7.323170731707317	328	364252	4085	2402	7.323170731707317	328	364252
4086	804	7.444444444444445	108	364360	4086	804	7.444444444444445	108	364360	4086	804	7.444444444444445	108	364360	4086	804	7.444444444444445	108	364360
4087	910	8.83495145631068	103	364463	4087	910	8.83495145631068	103	364463	4087	910	8.83495145631068	103	364463	4087	910	8.83495145631068	103	364463
4088	1703	7.776255707762557	219	364682	4088	1703	7.776255707762557	219	364682	4088	1703	7.776255707762557	219	364682	4088	1703	7.776255707762557	219	364682
4089	1136	6.311111111111111	180	364862	4089	1136	6.311111111111111	180	364862	4089	1136	6.311111111111111	180	364862	4089	1136	6.311111111111111	180	364862
4090	2493	7.375739644970414	338	365200	4090	2493	7.375739644970414	338	365200	4090	2493	7.375739644970414	338	365200	4090	2493	7.375739644970414	338	365200
4091	2993	6.740990990990991	444	365644	4091	2993	6.740990990990991	444	365644	4091	2993	6.740990990990991	444	365644	4091	2993	6.740990990990991	444	365644
4092	1924	6.392026578073089	301	365945	4092	1924	6.392026578073089	301	365945	4092	1924	6.392026578073089	301	365945	4092	1924	6.392026578073089	301	365945
4093	2581	5.710176991150442	452	366397	4093	2581	5.710176991150442	452	366397	4093	2581	5.710176991150442	452	366397	4093	2581	5.710176991150442	452	366397
4094	2080	8.455284552845528	246	366643	4094	2080	8.455284552845528	246	366643	4094	2080	8.455284552845528	246	366643	4094	2080	8.455284552845528	246	366643
4095	2904	6.722222222222222	432	367075	4095	2904	6.722222222222222	432	367075	4095	2904	6.722222222222222	432	367075	4095	2904	6.722222222222222	432	367075
4096	2593	7.648967551622419	339	367414	4096	2593	7.648967551622419	339	367414	4096	2593	7.648967551622419	339	367414	4096	2593	7.648967551622419	339	367414
4097	3058	8.068601583113457	379	367793	4097	3058	8.068601583113457	379	367793	4097	3058	8.068601583113457	379	367793	4097	3058	8.068601583113457	379	367793
4098	2220	7.207792207792208	308	368101	4098	2220	7.207792207792208	308	368101	4098	2220	7.207792207792208	308	368101	4098	2220	7.207792207792208	308	368101
4099	1900	5.846153846153846	325	368426	4099	1900	5.846153846153846	325	368426	4099	1900	5.846153846153846	325	368426	4099	1900	5.846153846153846	325	368426
4100	1122	5.783505154639175	194	368620	4100	1122	5.783505154639175	194	368620	4100	1122	5.783505154639175	194	368620	4100	1122	5.783505154639175	194	368620
4101	2823	6.851941747572815	412	369032	4101	2823	6.851941747572815	412	369032	4101	2823	6.851941747572815	412	369032	4101	2823	6.851941747572815	412	369032
4102	2058	7.67910447761194	268	369300	4102	2058	7.67910447761194	268	369300	4102	2058	7.67910447761194	268	369300	4102	2058	7.67910447761194	268	369300
4103	-100	-50.0	2	369302	4103	-100	-50.0	2	369302	4103	-100	-50.0	2	369302	4103	-100	-50.0	2	369302
4104	2451	6.45	380	369682	4104	2451	6.45	380	369682	4104	2451	6.45	380	369682	4104	2451	6.45	380	369682
4105	2554	6.756613756613756	378	370060	4105	2554	6.756613756613756	378	370060	4105	2554	6.756613756613756	378	370060	4105	2554	6.756613756613756	378	370060
4106	2380	6.8	350	370410	4106	2380	6.8	350	370410	4106	2380	6.8	350	370410	4106	2380	6.8	350	370410
4107	3243	8.18939393939394	396	370806	4107	3243	8.18939393939394	396	370806	4107	3243	8.18939393939394	396	370806	4107	3243	8.18939393939394	396	370806
4108	2379	6.777777777777778	351	371157	4108	2379	6.777777777777778	351	371157	4108	2379	6.777777777777778	351	371157	4108	2379	6.777777777777778	351	371157
4109	2028	5.082706766917293	399	371556	4109	2028	5.082706766917293	399	371556	4109	2028	5.082706766917293	399	371556	4109	2028	5.082706766917293	399	371556
4110	2042	7.190140845070423	284	371840	4110	2042	7.190140845070423	284	371840	4110	2042	7.190140845070423	284	371840	4110	2042	7.190140845070423	284	371840
4111	-100	-50.0	2	371842	4111	-100	-50.0	2	371842	4111	-100	-50.0	2	371842	4111	-100	-50.0	2	371842
4112	1791	7.719827586206897	232	372074	4112	1791	7.719827586206897	232	372074	4112	1791	7.719827586206897	232	372074	4112	1791	7.719827586206897	232	372074
4113	1638	8.950819672131148	183	372257	4113	1638	8.950819672131148	183	372257	4113	1638	8.950819672131148	183	372257	4113	1638	8.950819672131148	183	372257
4114	1337	7.386740331491713	181	372438	4114	1337	7.386740331491713	181	372438	4114	1337	7.386740331491713	181	372438	4114	1337	7.386740331491713	181	372438
4115	1512	7.269230769230769	208	372646	4115	1512	7.269230769230769	208	372646	4115	1512	7.269230769230769	208	372646	4115	1512	7.269230769230769	208	372646
4116	716	7.536842105263158	95	372741	4116	716	7.536842105263158	95	372741	4116	716	7.536842105263158	95	372741	4116	716	7.536842105263158	95	372741
4117	1400	6.392694063926941	219	372960	4117	1400	6.392694063926941	219	372960	4117	1400	6.392694063926941	219	372960	4117	1400	6.392694063926941	219	372960
4118	1634	8.737967914438503	187	373147	4118	1634	8.737967914438503	187	373147	4118	1634	8.737967914438503	187	373147	4118	1634	8.737967914438503	187	373147
4119	1644	5.913669064748201	278	373425	4119	1644	5.913669064748201	278	373425	4119	1644	5.913669064748201	278	373425	4119	1644	5.913669064748201	278	373425
4120	2376	6.711864406779661	354	373779	4120	2376	6.711864406779661	354	373779	4120	2376	6.711864406779661	354	373779	4120	2376	6.711864406779661	354	373779
4121	988	7.841269841269841	126	373905	4121	988	7.841269841269841	126	373905	4121	988	7.841269841269841	126	373905	4121	988	7.841269841269841	126	373905
4122	1600	7.239819004524887	221	374126	4122	1600	7.239819004524887	221	374126	4122	1600	7.239819004524887	221	374126	4122	1600	7.239819004524887	221	374126
4123	1405	6.565420560747664	214	374340	4123	1405	6.565420560747664	214	374340	4123	1405	6.565420560747664	214	374340	4123	1405	6.565420560747664	214	374340
4124	-100	-50.0	2	374342	4124	-100	-50.0	2	374342	4124	-100	-50.0	2	374342	4124	-100	-50.0	2	374342
4125	731	9.1375	80	374422	4125	731	9.1375	80	374422	4125	731	9.1375	80	374422	4125	731	9.1375	80	374422
4126	2232	7.54054054054054	296	374718	4126	2232	7.54054054054054	296	374718	4126	2232	7.54054054054054	296	374718	4126	2232	7.54054054054054	296	374718
4127	2438	6.203562340966921	393	375111	4127	2438	6.203562340966921	393	375111	4127	2438	6.203562340966921	393	375111	4127	2438	6.203562340966921	393	375111
4128	1746	9.920454545454545	176	375287	4128	1746	9.920454545454545	176	375287	4128	1746	9.920454545454545	176	375287	4128	1746	9.920454545454545	176	375287
4129	2822	6.832929782082324	413	375700	4129	2822	6.832929782082324	413	375700	4129	2822	6.832929782082324	413	375700	4129	2822	6.832929782082324	413	375700
4130	3259	6.775467775467775	481	376181	4130	3259	6.775467775467775	481	376181	4130	3259	6.775467775467775	481	376181	4130	3259	6.775467775467775	481	376181
4131	1509	7.151658767772512	211	376392	4131	1509	7.151658767772512	211	376392	4131	1509	7.151658767772512	211	376392	4131	1509	7.151658767772512	211	376392
4132	1155	7.173913043478261	161	376553	4132	1155	7.173913043478261	161	376553	4132	1155	7.173913043478261	161	376553	4132	1155	7.173913043478261	161	376553
4133	1158	7.329113924050633	158	376711	4133	1158	7.329113924050633	158	376711	4133	1158	7.329113924050633	158	376711	4133	1158	7.329113924050633	158	376711
4134	994	8.283333333333333	120	376831	4134	994	8.283333333333333	120	376831	4134	994	8.283333333333333	120	376831	4134	994	8.283333333333333	120	376831
4135	2352	6.222222222222222	378	377209	4135	2352	6.222222222222222	378	377209	4135	2352	6.222222222222222	378	377209	4135	2352	6.222222222222222	378	377209
4136	1702	7.736363636363636	220	377429	4136	1702	7.736363636363636	220	377429	4136	1702	7.736363636363636	220	377429	4136	1702	7.736363636363636	220	377429
4137	2289	6.732352941176471	340	377769	4137	2289	6.732352941176471	340	377769	4137	2289	6.732352941176471	340	377769	4137	2289	6.732352941176471	340	377769
4138	1569	6.226190476190476	252	378021	4138	1569	6.226190476190476	252	378021	4138	1569	6.226190476190476	252	378021	4138	1569	6.226190476190476	252	378021
4139	816	8.5	96	378117	4139	816	8.5	96	378117	4139	816	8.5	96	378117	4139	816	8.5	96	378117
4140	2551	6.695538057742782	381	378498	4140	2551	6.695538057742782	381	378498	4140	2551	6.695538057742782	381	378498	4140	2551	6.695538057742782	381	378498
4141	1917	9.26086956521739	207	378705	4141	1917	9.26086956521739	207	378705	4141	1917	9.26086956521739	207	378705	4141	1917	9.26086956521739	207	378705
4142	3561	6.108061749571184	583	379288	4142	3561	6.108061749571184	583	379288	4142	3561	6.108061749571184	583	379288	4142	3561	6.108061749571184	583	379288
4143	1510	7.190476190476191	210	379498	4143	1510	7.190476190476191	210	379498	4143	1510	7.190476190476191	210	379498	4143	1510	7.190476190476191	210	379498
4144	809	7.854368932038835	103	379601	4144	809	7.854368932038835	103	379601	4144	809	7.854368932038835	103	379601	4144	809	7.854368932038835	103	379601
4145	1229	6.537234042553192	188	379789	4145	1229	6.537234042553192	188	379789	4145	1229	6.537234042553192	188	379789	4145	1229	6.537234042553192	188	379789
4146	1054	6.546583850931677	161	379950	4146	1054	6.546583850931677	161	379950	4146	1054	6.546583850931677	161	379950	4146	1054	6.546583850931677	161	379950
4147	2203	6.7784615384615385	325	380275	4147	2203	6.7784615384615385	325	380275	4147	2203	6.7784615384615385	325	380275	4147	2203	6.7784615384615385	325	380275
4148	451	7.912280701754386	57	380332	4148	451	7.912280701754386	57	380332	4148	451	7.912280701754386	57	380332	4148	451	7.912280701754386	57	380332
4149	-100	-50.0	2	380334	4149	-100	-50.0	2	380334	4149	-100	-50.0	2	380334	4149	-100	-50.0	2	380334
4150	1235	6.785714285714286	182	380516	4150	1235	6.785714285714286	182	380516	4150	1235	6.785714285714286	182	380516	4150	1235	6.785714285714286	182	380516
4151	875	6.340579710144928	138	380654	4151	875	6.340579710144928	138	380654	4151	875	6.340579710144928	138	380654	4151	875	6.340579710144928	138	380654
4152	2160	5.869565217391305	368	381022	4152	2160	5.869565217391305	368	381022	4152	2160	5.869565217391305	368	381022	4152	2160	5.869565217391305	368	381022
4153	1872	7.428571428571429	252	381274	4153	1872	7.428571428571429	252	381274	4153	1872	7.428571428571429	252	381274	4153	1872	7.428571428571429	252	381274
4154	834	10.692307692307692	78	381352	4154	834	10.692307692307692	78	381352	4154	834	10.692307692307692	78	381352	4154	834	10.692307692307692	78	381352
4155	1526	7.865979381443299	194	381546	4155	1526	7.865979381443299	194	381546	4155	1526	7.865979381443299	194	381546	4155	1526	7.865979381443299	194	381546
4156	1243	7.14367816091954	174	381720	4156	1243	7.14367816091954	174	381720	4156	1243	7.14367816091954	174	381720	4156	1243	7.14367816091954	174	381720
4157	890	7.235772357723577	123	381843	4157	890	7.235772357723577	123	381843	4157	890	7.235772357723577	123	381843	4157	890	7.235772357723577	123	381843
4158	804	7.444444444444445	108	381951	4158	804	7.444444444444445	108	381951	4158	804	7.444444444444445	108	381951	4158	804	7.444444444444445	108	381951
4159	1086	8.418604651162791	129	382080	4159	1086	8.418604651162791	129	382080	4159	1086	8.418604651162791	129	382080	4159	1086	8.418604651162791	129	382080
4160	2337	5.9465648854961835	393	382473	4160	2337	5.9465648854961835	393	382473	4160	2337	5.9465648854961835	393	382473	4160	2337	5.9465648854961835	393	382473
4161	1474	5.991869918699187	246	382719	4161	1474	5.991869918699187	246	382719	4161	1474	5.991869918699187	246	382719	4161	1474	5.991869918699187	246	382719
4162	623	7.160919540229885	87	382806	4162	623	7.160919540229885	87	382806	4162	623	7.160919540229885	87	382806	4162	623	7.160919540229885	87	382806
4163	1457	5.5399239543726235	263	383069	4163	1457	5.5399239543726235	263	383069	4163	1457	5.5399239543726235	263	383069	4163	1457	5.5399239543726235	263	383069
4164	1633	8.686170212765957	188	383257	4164	1633	8.686170212765957	188	383257	4164	1633	8.686170212765957	188	383257	4164	1633	8.686170212765957	188	383257
4165	993	8.206611570247935	121	383378	4165	993	8.206611570247935	121	383378	4165	993	8.206611570247935	121	383378	4165	993	8.206611570247935	121	383378
4166	1429	7.521052631578947	190	383568	4166	1429	7.521052631578947	190	383568	4166	1429	7.521052631578947	190	383568	4166	1429	7.521052631578947	190	383568
4167	994	8.283333333333333	120	383688	4167	994	8.283333333333333	120	383688	4167	994	8.283333333333333	120	383688	4167	994	8.283333333333333	120	383688
4168	3337	8.280397022332506	403	384091	4168	3337	8.280397022332506	403	384091	4168	3337	8.280397022332506	403	384091	4168	3337	8.280397022332506	403	384091
4169	695	5.991379310344827	116	384207	4169	695	5.991379310344827	116	384207	4169	695	5.991379310344827	116	384207	4169	695	5.991379310344827	116	384207
4170	2614	6.238663484486874	419	384626	4170	2614	6.238663484486874	419	384626	4170	2614	6.238663484486874	419	384626	4170	2614	6.238663484486874	419	384626
4171	1091	4.848888888888889	225	384851	4171	1091	4.848888888888889	225	384851	4171	1091	4.848888888888889	225	384851	4171	1091	4.848888888888889	225	384851
4172	1075	7.678571428571429	140	384991	4172	1075	7.678571428571429	140	384991	4172	1075	7.678571428571429	140	384991	4172	1075	7.678571428571429	140	384991
4173	2000	6.134969325153374	326	385317	4173	2000	6.134969325153374	326	385317	4173	2000	6.134969325153374	326	385317	4173	2000	6.134969325153374	326	385317
4174	3021	5.843326885880077	517	385834	4174	3021	5.843326885880077	517	385834	4174	3021	5.843326885880077	517	385834	4174	3021	5.843326885880077	517	385834
4175	1520	7.6	200	386034	4175	1520	7.6	200	386034	4175	1520	7.6	200	386034	4175	1520	7.6	200	386034
4176	1821	6.00990099009901	303	386337	4176	1821	6.00990099009901	303	386337	4176	1821	6.00990099009901	303	386337	4176	1821	6.00990099009901	303	386337
4177	1328	6.989473684210527	190	386527	4177	1328	6.989473684210527	190	386527	4177	1328	6.989473684210527	190	386527	4177	1328	6.989473684210527	190	386527
4178	1175	8.333333333333334	141	386668	4178	1175	8.333333333333334	141	386668	4178	1175	8.333333333333334	141	386668	4178	1175	8.333333333333334	141	386668
4179	3051	5.188775510204081	588	387256	4179	3051	5.188775510204081	588	387256	4179	3051	5.188775510204081	588	387256	4179	3051	5.188775510204081	588	387256
4180	1425	7.345360824742268	194	387450	4180	1425	7.345360824742268	194	387450	4180	1425	7.345360824742268	194	387450	4180	1425	7.345360824742268	194	387450
4181	2526	8.281967213114754	305	387755	4181	2526	8.281967213114754	305	387755	4181	2526	8.281967213114754	305	387755	4181	2526	8.281967213114754	305	387755
4182	3245	5.444630872483222	596	388351	4182	3245	5.444630872483222	596	388351	4182	3245	5.444630872483222	596	388351	4182	3245	5.444630872483222	596	388351
4183	1667	6.537254901960784	255	388606	4183	1667	6.537254901960784	255	388606	4183	1667	6.537254901960784	255	388606	4183	1667	6.537254901960784	255	388606
4184	-100	-50.0	2	388608	4184	-100	-50.0	2	388608	4184	-100	-50.0	2	388608	4184	-100	-50.0	2	388608
4185	1791	7.719827586206897	232	388840	4185	1791	7.719827586206897	232	388840	4185	1791	7.719827586206897	232	388840	4185	1791	7.719827586206897	232	388840
4186	909	8.740384615384615	104	388944	4186	909	8.740384615384615	104	388944	4186	909	8.740384615384615	104	388944	4186	909	8.740384615384615	104	388944
4187	1070	7.379310344827586	145	389089	4187	1070	7.379310344827586	145	389089	4187	1070	7.379310344827586	145	389089	4187	1070	7.379310344827586	145	389089
4188	3069	8.339673913043478	368	389457	4188	3069	8.339673913043478	368	389457	4188	3069	8.339673913043478	368	389457	4188	3069	8.339673913043478	368	389457
4189	2074	5.875354107648725	353	389810	4189	2074	5.875354107648725	353	389810	4189	2074	5.875354107648725	353	389810	4189	2074	5.875354107648725	353	389810
4190	1977	7.971774193548387	248	390058	4190	1977	7.971774193548387	248	390058	4190	1977	7.971774193548387	248	390058	4190	1977	7.971774193548387	248	390058
4191	1399	6.359090909090909	220	390278	4191	1399	6.359090909090909	220	390278	4191	1399	6.359090909090909	220	390278	4191	1399	6.359090909090909	220	390278
4192	2026	6.753333333333333	300	390578	4192	2026	6.753333333333333	300	390578	4192	2026	6.753333333333333	300	390578	4192	2026	6.753333333333333	300	390578
4193	3397	7.650900900900901	444	391022	4193	3397	7.650900900900901	444	391022	4193	3397	7.650900900900901	444	391022	4193	3397	7.650900900900901	444	391022
4194	1965	5.443213296398892	361	391383	4194	1965	5.443213296398892	361	391383	4194	1965	5.443213296398892	361	391383	4194	1965	5.443213296398892	361	391383
4195	1335	7.295081967213115	183	391566	4195	1335	7.295081967213115	183	391566	4195	1335	7.295081967213115	183	391566	4195	1335	7.295081967213115	183	391566
4196	1751	6.4375	272	391838	4196	1751	6.4375	272	391838	4196	1751	6.4375	272	391838	4196	1751	6.4375	272	391838
4197	1440	8.044692737430168	179	392017	4197	1440	8.044692737430168	179	392017	4197	1440	8.044692737430168	179	392017	4197	1440	8.044692737430168	179	392017
4198	1417	7.014851485148514	202	392219	4198	1417	7.014851485148514	202	392219	4198	1417	7.014851485148514	202	392219	4198	1417	7.014851485148514	202	392219
4199	3408	6.382022471910112	534	392753	4199	3408	6.382022471910112	534	392753	4199	3408	6.382022471910112	534	392753	4199	3408	6.382022471910112	534	392753
4200	69	1.9714285714285715	35	392788	4200	69	1.9714285714285715	35	392788	4200	69	1.9714285714285715	35	392788	4200	69	1.9714285714285715	35	392788
4201	3552	7.234215885947047	491	393279	4201	3552	7.234215885947047	491	393279	4201	3552	7.234215885947047	491	393279	4201	3552	7.234215885947047	491	393279
4202	3562	7.405405405405405	481	393760	4202	3562	7.405405405405405	481	393760	4202	3562	7.405405405405405	481	393760	4202	3562	7.405405405405405	481	393760
4203	2405	7.4	325	394085	4203	2405	7.4	325	394085	4203	2405	7.4	325	394085	4203	2405	7.4	325	394085
4204	1836	6.375	288	394373	4204	1836	6.375	288	394373	4204	1836	6.375	288	394373	4204	1836	6.375	288	394373
4205	2962	6.2357894736842105	475	394848	4205	2962	6.2357894736842105	475	394848	4205	2962	6.2357894736842105	475	394848	4205	2962	6.2357894736842105	475	394848
4206	2071	5.817415730337078	356	395204	4206	2071	5.817415730337078	356	395204	4206	2071	5.817415730337078	356	395204	4206	2071	5.817415730337078	356	395204
4207	2004	6.22360248447205	322	395526	4207	2004	6.22360248447205	322	395526	4207	2004	6.22360248447205	322	395526	4207	2004	6.22360248447205	322	395526
4208	1191	5.269911504424779	226	395752	4208	1191	5.269911504424779	226	395752	4208	1191	5.269911504424779	226	395752	4208	1191	5.269911504424779	226	395752
4209	4476	5.086363636363636	880	396632	4209	4476	5.086363636363636	880	396632	4209	4476	5.086363636363636	880	396632	4209	4476	5.086363636363636	880	396632
4210	3251	6.6482617586912065	489	397121	4210	3251	6.6482617586912065	489	397121	4210	3251	6.6482617586912065	489	397121	4210	3251	6.6482617586912065	489	397121
4211	1658	6.28030303030303	264	397385	4211	1658	6.28030303030303	264	397385	4211	1658	6.28030303030303	264	397385	4211	1658	6.28030303030303	264	397385
4212	987	7.771653543307087	127	397512	4212	987	7.771653543307087	127	397512	4212	987	7.771653543307087	127	397512	4212	987	7.771653543307087	127	397512
4213	1944	6.918149466192171	281	397793	4213	1944	6.918149466192171	281	397793	4213	1944	6.918149466192171	281	397793	4213	1944	6.918149466192171	281	397793
4214	4615	5.480997624703088	842	398635	4214	4615	5.480997624703088	842	398635	4214	4615	5.480997624703088	842	398635	4214	4615	5.480997624703088	842	398635
4215	4015	6.332807570977918	634	399269	4215	4015	6.332807570977918	634	399269	4215	4015	6.332807570977918	634	399269	4215	4015	6.332807570977918	634	399269
4216	3428	6.669260700389105	514	399783	4216	3428	6.669260700389105	514	399783	4216	3428	6.669260700389105	514	399783	4216	3428	6.669260700389105	514	399783
4217	752	4.7	160	399943	4217	752	4.7	160	399943	4217	752	4.7	160	399943	4217	752	4.7	160	399943
4218	800	7.142857142857143	112	400055	4218	800	7.142857142857143	112	400055	4218	800	7.142857142857143	112	400055	4218	800	7.142857142857143	112	400055
4219	1780	7.325102880658436	243	400298	4219	1780	7.325102880658436	243	400298	4219	1780	7.325102880658436	243	400298	4219	1780	7.325102880658436	243	400298
4220	2009	6.337539432176656	317	400615	4220	2009	6.337539432176656	317	400615	4220	2009	6.337539432176656	317	400615	4220	2009	6.337539432176656	317	400615
4221	445	7.063492063492063	63	400678	4221	445	7.063492063492063	63	400678	4221	445	7.063492063492063	63	400678	4221	445	7.063492063492063	63	400678
4222	1794	7.834061135371179	229	400907	4222	1794	7.834061135371179	229	400907	4222	1794	7.834061135371179	229	400907	4222	1794	7.834061135371179	229	400907
4223	1454	8.812121212121212	165	401072	4223	1454	8.812121212121212	165	401072	4223	1454	8.812121212121212	165	401072	4223	1454	8.812121212121212	165	401072
4224	914	9.232323232323232	99	401171	4224	914	9.232323232323232	99	401171	4224	914	9.232323232323232	99	401171	4224	914	9.232323232323232	99	401171
4225	2227	7.398671096345515	301	401472	4225	2227	7.398671096345515	301	401472	4225	2227	7.398671096345515	301	401472	4225	2227	7.398671096345515	301	401472
4226	2298	6.942598187311178	331	401803	4226	2298	6.942598187311178	331	401803	4226	2298	6.942598187311178	331	401803	4226	2298	6.942598187311178	331	401803
4227	2145	7.6063829787234045	282	402085	4227	2145	7.6063829787234045	282	402085	4227	2145	7.6063829787234045	282	402085	4227	2145	7.6063829787234045	282	402085
