Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
4142	2093	4.811494252873564	435	569159	4142	2093	4.811494252873564	435	569159
4143	3566	5.251840942562592	679	569838	4143	3566	5.251840942562592	679	569838
4144	2552	4.384879725085911	582	570420	4144	2552	4.384879725085911	582	570420
4145	-100	-50.0	2	570422	4145	-100	-50.0	2	570422
4146	1826	6.12751677852349	298	570720	4146	1826	6.12751677852349	298	570720
4147	2179	6.243553008595988	349	571069	4147	2179	6.243553008595988	349	571069
4148	2710	4.329073482428115	626	571695	4148	2710	4.329073482428115	626	571695
4149	1265	8.322368421052632	152	571847	4149	1265	8.322368421052632	152	571847
4150	850	5.214723926380368	163	572010	4150	850	5.214723926380368	163	572010
4151	3222	5.205169628432956	619	572629	4151	3222	5.205169628432956	619	572629
4152	1913	6.131410256410256	312	572941	4152	1913	6.131410256410256	312	572941
4153	2247	5.882198952879581	382	573323	4153	2247	5.882198952879581	382	573323
4154	1732	5.951890034364261	291	573614	4154	1732	5.951890034364261	291	573614
4155	1567	6.169291338582677	254	573868	4155	1567	6.169291338582677	254	573868
4156	571	4.107913669064748	139	574007	4156	571	4.107913669064748	139	574007
4157	3660	5.335276967930029	686	574693	4157	3660	5.335276967930029	686	574693
4158	2576	4.616487455197133	558	575251	4158	2576	4.616487455197133	558	575251
4159	-100	-50.0	2	575253	4159	-100	-50.0	2	575253
4160	1645	5.938628158844765	277	575530	4160	1645	5.938628158844765	277	575530
4161	3045	5.126262626262626	594	576124	4161	3045	5.126262626262626	594	576124
4162	2120	5.196078431372549	408	576532	4162	2120	5.196078431372549	408	576532
4163	3020	4.194444444444445	720	577252	4163	3020	4.194444444444445	720	577252
4164	-100	-50.0	2	577254	4164	-100	-50.0	2	577254
4165	1557	5.8977272727272725	264	577518	4165	1557	5.8977272727272725	264	577518
4166	-100	-50.0	2	577520	4166	-100	-50.0	2	577520
4167	2502	5.818604651162791	430	577950	4167	2502	5.818604651162791	430	577950
4168	-100	-50.0	2	577952	4168	-100	-50.0	2	577952
4169	2244	5.828571428571428	385	578337	4169	2244	5.828571428571428	385	578337
4170	2291	5.218678815489749	439	578776	4170	2291	5.218678815489749	439	578776
4171	2137	4.34349593495935	492	579268	4171	2137	4.34349593495935	492	579268
4172	1783	5.228739002932551	341	579609	4172	1783	5.228739002932551	341	579609
4173	2455	6.529255319148936	376	579985	4173	2455	6.529255319148936	376	579985
4174	2610	4.980916030534351	524	580509	4174	2610	4.980916030534351	524	580509
4175	2463	5.251599147121535	469	580978	4175	2463	5.251599147121535	469	580978
4176	2458	4.274782608695652	575	581553	4176	2458	4.274782608695652	575	581553
4177	1848	6.695652173913044	276	581829	4177	1848	6.695652173913044	276	581829
4178	-100	-50.0	2	581831	4178	-100	-50.0	2	581831
4179	2482	5.515555555555555	450	582281	4179	2482	5.515555555555555	450	582281
4180	2993	4.63312693498452	646	582927	4180	2993	4.63312693498452	646	582927
4181	3394	4.525333333333333	750	583677	4181	3394	4.525333333333333	750	583677
4182	3333	4.694366197183099	710	584387	4182	3333	4.694366197183099	710	584387
4183	1700	5.2631578947368425	323	584710	4183	1700	5.2631578947368425	323	584710
4184	1485	6.319148936170213	235	584945	4184	1485	6.319148936170213	235	584945
4185	2245	4.628865979381444	485	585430	4185	2245	4.628865979381444	485	585430
4186	3354	4.867924528301887	689	586119	4186	3354	4.867924528301887	689	586119
4187	2105	6.537267080745342	322	586441	4187	2105	6.537267080745342	322	586441
4188	4166	6.081751824817518	685	587126	4188	4166	6.081751824817518	685	587126
4189	1897	5.783536585365853	328	587454	4189	1897	5.783536585365853	328	587454
4190	3636	5.970443349753695	609	588063	4190	3636	5.970443349753695	609	588063
4191	-100	-50.0	2	588065	4191	-100	-50.0	2	588065
4192	2925	5.712890625	512	588577	4192	2925	5.712890625	512	588577
4193	3185	4.8551829268292686	656	589233	4193	3185	4.8551829268292686	656	589233
4194	3164	4.673559822747415	677	589910	4194	3164	4.673559822747415	677	589910
4195	3125	6.07976653696498	514	590424	4195	3125	6.07976653696498	514	590424
4196	2102	4.934272300469484	426	590850	4196	2102	4.934272300469484	426	590850
4197	1962	4.219354838709678	465	591315	4197	1962	4.219354838709678	465	591315
4198	2152	5.723404255319149	376	591691	4198	2152	5.723404255319149	376	591691
4199	2707	5.1268939393939394	528	592219	4199	2707	5.1268939393939394	528	592219
4200	1449	5.3468634686346865	271	592490	4200	1449	5.3468634686346865	271	592490
4201	3375	5.052395209580839	668	593158	4201	3375	5.052395209580839	668	593158
4202	1440	5.142857142857143	280	593438	4202	1440	5.142857142857143	280	593438
4203	3038	5.054908485856905	601	594039	4203	3038	5.054908485856905	601	594039
4204	3110	4.936507936507937	630	594669	4204	3110	4.936507936507937	630	594669
4205	3721	5.9536	625	595294	4205	3721	5.9536	625	595294
4206	1081	4.6	235	595529	4206	1081	4.6	235	595529
4207	3202	5.951672862453532	538	596067	4207	3202	5.951672862453532	538	596067
4208	2585	4.70856102003643	549	596616	4208	2585	4.70856102003643	549	596616
4209	1524	5.1313131313131315	297	596913	4209	1524	5.1313131313131315	297	596913
4210	643	3.8273809523809526	168	597081	4210	643	3.8273809523809526	168	597081
4211	4268	4.324214792299899	987	598068	4211	4268	4.324214792299899	987	598068
4212	-100	-50.0	2	598070	4212	-100	-50.0	2	598070
4213	1403	6.49537037037037	216	598286	4213	1403	6.49537037037037	216	598286
4214	3061	5.295847750865052	578	598864	4214	3061	5.295847750865052	578	598864
4215	2583	4.687840290381125	551	599415	4215	2583	4.687840290381125	551	599415
4216	1362	5.299610894941634	257	599672	4216	1362	5.299610894941634	257	599672
4217	1662	4.60387811634349	361	600033	4217	1662	4.60387811634349	361	600033
4218	4165	4.690315315315315	888	600921	4218	4165	4.690315315315315	888	600921
4219	2301	5.363636363636363	429	601350	4219	2301	5.363636363636363	429	601350
4220	2410	5.724465558194774	421	601771	4220	2410	5.724465558194774	421	601771
4221	3099	4.8346333853354135	641	602412	4221	3099	4.8346333853354135	641	602412
4222	2991	5.46800731261426	547	602959	4222	2991	5.46800731261426	547	602959
4223	1410	6.746411483253588	209	603168	4223	1410	6.746411483253588	209	603168
4224	2148	5.652631578947369	380	603548	4224	2148	5.652631578947369	380	603548
4225	1316	6.514851485148514	202	603750	4225	1316	6.514851485148514	202	603750
4226	2623	4.2859477124183005	612	604362	4226	2623	4.2859477124183005	612	604362
4227	2020	6.601307189542483	306	604668	4227	2020	6.601307189542483	306	604668
4228	2554	5.3319415448851775	479	605147	4228	2554	5.3319415448851775	479	605147
4229	3270	4.866071428571429	672	605819	4229	3270	4.866071428571429	672	605819
4230	2801	5.235514018691589	535	606354	4230	2801	5.235514018691589	535	606354
4231	2668	5.725321888412017	466	606820	4231	2668	5.725321888412017	466	606820
4232	3582	5.402714932126697	663	607483	4232	3582	5.402714932126697	663	607483
4233	4123	4.973462002412545	829	608312	4233	4123	4.973462002412545	829	608312
4234	2586	5.785234899328859	447	608759	4234	2586	5.785234899328859	447	608759
4235	2140	5.515463917525773	388	609147	4235	2140	5.515463917525773	388	609147
4236	3308	5.217665615141956	634	609781	4236	3308	5.217665615141956	634	609781
4237	3774	4.875968992248062	774	610555	4237	3774	4.875968992248062	774	610555
4238	3390	6.141304347826087	552	611107	4238	3390	6.141304347826087	552	611107
4239	3635	5.959016393442623	610	611717	4239	3635	5.959016393442623	610	611717
4240	4825	4.243623570800352	1137	612854	4240	4825	4.243623570800352	1137	612854
4241	2627	6.470443349753695	406	613260	4241	2627	6.470443349753695	406	613260
4242	4741	4.233035714285714	1120	614380	4242	4741	4.233035714285714	1120	614380
4243	3573	5.316964285714286	672	615052	4243	3573	5.316964285714286	672	615052
4244	1929	6.516891891891892	296	615348	4244	1929	6.516891891891892	296	615348
4245	-100	-50.0	2	615350	4245	-100	-50.0	2	615350
4246	2653	4.558419243986254	582	615932	4246	2653	4.558419243986254	582	615932
4247	3022	4.897893030794165	617	616549	4247	3022	4.897893030794165	617	616549
4248	2318	5.62621359223301	412	616961	4248	2318	5.62621359223301	412	616961
4249	1325	4.506802721088436	294	617255	4249	1325	4.506802721088436	294	617255
4250	1713	5.525806451612903	310	617565	4250	1713	5.525806451612903	310	617565
4251	3488	4.607661822985469	757	618322	4251	3488	4.607661822985469	757	618322
4252	2910	4.63375796178344	628	618950	4252	2910	4.63375796178344	628	618950
4253	-100	-50.0	2	618952	4253	-100	-50.0	2	618952
4254	1191	5.269911504424779	226	619178	4254	1191	5.269911504424779	226	619178
4255	-100	-50.0	2	619180	4255	-100	-50.0	2	619180
4256	2245	5.846354166666667	384	619564	4256	2245	5.846354166666667	384	619564
4257	-100	-50.0	2	619566	4257	-100	-50.0	2	619566
4258	2989	5.444444444444445	549	620115	4258	2989	5.444444444444445	549	620115
4259	2977	6.471739130434782	460	620575	4259	2977	6.471739130434782	460	620575
4260	3912	4.166134185303514	939	621514	4260	3912	4.166134185303514	939	621514
4261	2480	7.065527065527066	351	621865	4261	2480	7.065527065527066	351	621865
4262	3612	3.858974358974359	936	622801	4262	3612	3.858974358974359	936	622801
4263	3721	5.12534435261708	726	623527	4263	3721	5.12534435261708	726	623527
4264	2743	5.57520325203252	492	624019	4264	2743	5.57520325203252	492	624019
4265	4208	4.979881656804734	845	624864	4265	4208	4.979881656804734	845	624864
4266	1160	4.5136186770428015	257	625121	4266	1160	4.5136186770428015	257	625121
4267	2069	4.507625272331155	459	625580	4267	2069	4.507625272331155	459	625580
4268	3240	4.615384615384615	702	626282	4268	3240	4.615384615384615	702	626282
4269	-100	-50.0	2	626284	4269	-100	-50.0	2	626284
4270	2108	6.608150470219436	319	626603	4270	2108	6.608150470219436	319	626603
4271	4138	4.5224043715847	915	627518	4271	4138	4.5224043715847	915	627518
4272	2587	5.800448430493273	446	627964	4272	2587	5.800448430493273	446	627964
4273	3939	5.547887323943662	710	628674	4273	3939	5.547887323943662	710	628674
4274	2207	5.229857819905213	422	629096	4274	2207	5.229857819905213	422	629096
4275	2693	4.188180404354588	643	629739	4275	2693	4.188180404354588	643	629739
4276	3076	4.632530120481928	664	630403	4276	3076	4.632530120481928	664	630403
4277	2982	5.363309352517986	556	630959	4277	2982	5.363309352517986	556	630959
4278	2569	5.536637931034483	464	631423	4278	2569	5.536637931034483	464	631423
4279	1138	6.393258426966292	178	631601	4279	1138	6.393258426966292	178	631601
4280	2178	3.9456521739130435	552	632153	4280	2178	3.9456521739130435	552	632153
4281	2765	5.882978723404255	470	632623	4281	2765	5.882978723404255	470	632623
4282	2951	5.027257240204429	587	633210	4282	2951	5.027257240204429	587	633210
4283	3575	5.335820895522388	670	633880	4283	3575	5.335820895522388	670	633880
4284	3824	4.129589632829374	926	634806	4284	3824	4.129589632829374	926	634806
4285	3425	5.542071197411003	618	635424	4285	3425	5.542071197411003	618	635424
4286	3730	5.202231520223152	717	636141	4286	3730	5.202231520223152	717	636141
4287	1761	6.721374045801527	262	636403	4287	1761	6.721374045801527	262	636403
4288	2250	5.936675461741425	379	636782	4288	2250	5.936675461741425	379	636782
4289	3450	5.81787521079258	593	637375	4289	3450	5.81787521079258	593	637375
4290	1410	6.746411483253588	209	637584	4290	1410	6.746411483253588	209	637584
4291	-100	-50.0	2	637586	4291	-100	-50.0	2	637586
4292	1142	6.563218390804598	174	637760	4292	1142	6.563218390804598	174	637760
4293	2468	5.318965517241379	464	638224	4293	2468	5.318965517241379	464	638224
4294	2471	4.396797153024911	562	638786	4294	2471	4.396797153024911	562	638786
4295	3671	5.438518518518518	675	639461	4295	3671	5.438518518518518	675	639461
4296	3192	4.918335901386749	649	640110	4296	3192	4.918335901386749	649	640110
4297	-100	-50.0	2	640112	4297	-100	-50.0	2	640112
4298	3472	6.080560420315236	571	640683	4298	3472	6.080560420315236	571	640683
4299	-100	-50.0	2	640685	4299	-100	-50.0	2	640685
4300	-100	-50.0	2	640687	4300	-100	-50.0	2	640687
4301	3291	5.983636363636363	550	641237	4301	3291	5.983636363636363	550	641237
4302	3602	6.645756457564576	542	641779	4302	3602	6.645756457564576	542	641779
4303	3050	5.1782682512733444	589	642368	4303	3050	5.1782682512733444	589	642368
4304	3828	4.662606577344701	821	643189	4304	3828	4.662606577344701	821	643189
4305	-100	-50.0	2	643191	4305	-100	-50.0	2	643191
4306	3386	5.153729071537291	657	643848	4306	3386	5.153729071537291	657	643848
4307	3398	5.268217054263566	645	644493	4307	3398	5.268217054263566	645	644493
4308	2560	5.412262156448203	473	644966	4308	2560	5.412262156448203	473	644966
4309	2211	5.2894736842105265	418	645384	4309	2211	5.2894736842105265	418	645384
4310	2375	3.6094224924012157	658	646042	4310	2375	3.6094224924012157	658	646042
4311	1821	6.00990099009901	303	646345	4311	1821	6.00990099009901	303	646345
4312	972	6.845070422535211	142	646487	4312	972	6.845070422535211	142	646487
4313	3380	4.424083769633508	764	647251	4313	3380	4.424083769633508	764	647251
4314	1538	5.434628975265018	283	647534	4314	1538	5.434628975265018	283	647534
4315	2554	6.756613756613756	378	647912	4315	2554	6.756613756613756	378	647912
4316	1630	5.582191780821918	292	648204	4316	1630	5.582191780821918	292	648204
4317	3499	5.424806201550387	645	648849	4317	3499	5.424806201550387	645	648849
4318	1851	3.896842105263158	475	649324	4318	1851	3.896842105263158	475	649324
4319	-100	-50.0	2	649326	4319	-100	-50.0	2	649326
4320	3538	5.0042432814710045	707	650033	4320	3538	5.0042432814710045	707	650033
4321	1406	4.477707006369426	314	650347	4321	1406	4.477707006369426	314	650347
4322	3895	5.964777947932618	653	651000	4322	3895	5.964777947932618	653	651000
4323	1869	5.25	356	651356	4323	1869	5.25	356	651356
4324	1405	4.4603174603174605	315	651671	4324	1405	4.4603174603174605	315	651671
4325	2037	5.223076923076923	390	652061	4325	2037	5.223076923076923	390	652061
4326	4971	4.552197802197802	1092	653153	4326	4971	4.552197802197802	1092	653153
4327	2785	5.054446460980036	551	653704	4327	2785	5.054446460980036	551	653704
4328	5201	3.8046817849305046	1367	655071	4328	5201	3.8046817849305046	1367	655071
4329	4417	5.993215739484397	737	655808	4329	4417	5.993215739484397	737	655808
4330	963	6.377483443708609	151	655959	4330	963	6.377483443708609	151	655959
4331	2018	4.93398533007335	409	656368	4331	2018	4.93398533007335	409	656368
4332	1464	5.71875	256	656624	4332	1464	5.71875	256	656624
4333	-100	-50.0	2	656626	4333	-100	-50.0	2	656626
4334	1496	6.678571428571429	224	656850	4334	1496	6.678571428571429	224	656850
4335	3390	5.191424196018377	653	657503	4335	3390	5.191424196018377	653	657503
4336	3340	6.666666666666667	501	658004	4336	3340	6.666666666666667	501	658004
4337	2166	3.8404255319148937	564	658568	4337	2166	3.8404255319148937	564	658568
4338	2387	5.376126126126126	444	659012	4338	2387	5.376126126126126	444	659012
4339	1779	7.290983606557377	244	659256	4339	1779	7.290983606557377	244	659256
4340	2709	6.374117647058823	425	659681	4340	2709	6.374117647058823	425	659681
4341	2594	4.046801872074883	641	660322	4341	2594	4.046801872074883	641	660322
4342	4011	3.849328214971209	1042	661364	4342	4011	3.849328214971209	1042	661364
4343	3238	4.022360248447205	805	662169	4343	3238	4.022360248447205	805	662169
4344	3350	4.2191435768261965	794	662963	4344	3350	4.2191435768261965	794	662963
4345	1157	7.276729559748428	159	663122	4345	1157	7.276729559748428	159	663122
4346	3526	4.904033379694019	719	663841	4346	3526	4.904033379694019	719	663841
4347	2219	5.412195121951219	410	664251	4347	2219	5.412195121951219	410	664251
4348	4298	4.491118077324974	957	665208	4348	4298	4.491118077324974	957	665208
4349	2724	5.330724070450098	511	665719	4349	2724	5.330724070450098	511	665719
4350	2488	5.603603603603603	444	666163	4350	2488	5.603603603603603	444	666163
4351	1698	7.580357142857143	224	666387	4351	1698	7.580357142857143	224	666387
4352	1871	4.112087912087912	455	666842	4352	1871	4.112087912087912	455	666842
4353	1437	5.07773851590106	283	667125	4353	1437	5.07773851590106	283	667125
4354	2187	4.947963800904978	442	667567	4354	2187	4.947963800904978	442	667567
4355	2621	4.268729641693811	614	668181	4355	2621	4.268729641693811	614	668181
4356	3594	4.779255319148936	752	668933	4356	3594	4.779255319148936	752	668933
4357	2657	4.596885813148789	578	669511	4357	2657	4.596885813148789	578	669511
4358	-100	-50.0	2	669513	4358	-100	-50.0	2	669513
4359	2664	4.665499124343257	571	670084	4359	2664	4.665499124343257	571	670084
4360	4129	4.028292682926829	1025	671109	4360	4129	4.028292682926829	1025	671109
4361	-100	-50.0	2	671111	4361	-100	-50.0	2	671111
4362	2650	5.475206611570248	484	671595	4362	2650	5.475206611570248	484	671595
4363	2305	4.38212927756654	526	672121	4363	2305	4.38212927756654	526	672121
4364	3127	5.101141924959217	613	672734	4364	3127	5.101141924959217	613	672734
4365	1339	4.7821428571428575	280	673014	4365	1339	4.7821428571428575	280	673014
4366	3123	5.061588330632091	617	673631	4366	3123	5.061588330632091	617	673631
4367	3333	3.6546052631578947	912	674543	4367	3333	3.6546052631578947	912	674543
4368	1940	6.807017543859649	285	674828	4368	1940	6.807017543859649	285	674828
4369	2230	4.46	500	675328	4369	2230	4.46	500	675328
4370	-100	-50.0	2	675330	4370	-100	-50.0	2	675330
4371	3486	4.053488372093023	860	676190	4371	3486	4.053488372093023	860	676190
4372	1745	6.276978417266187	278	676468	4372	1745	6.276978417266187	278	676468
4373	3048	4.404624277456647	692	677160	4373	3048	4.404624277456647	692	677160
4374	2223	5.475369458128079	406	677566	4374	2223	5.475369458128079	406	677566
4375	2274	4.9868421052631575	456	678022	4375	2274	4.9868421052631575	456	678022
4376	1227	4.216494845360825	291	678313	4376	1227	4.216494845360825	291	678313
4377	3057	4.475841874084919	683	678996	4377	3057	4.475841874084919	683	678996
4378	2366	3.5472263868065967	667	679663	4378	2366	3.5472263868065967	667	679663
4379	4309	3.7534843205574915	1148	680811	4379	4309	3.7534843205574915	1148	680811
4380	2275	5.0	455	681266	4380	2275	5.0	455	681266
4381	1894	4.3842592592592595	432	681698	4381	1894	4.3842592592592595	432	681698
4382	-100	-50.0	2	681700	4382	-100	-50.0	2	681700
4383	2596	4.825278810408922	538	682238	4383	2596	4.825278810408922	538	682238
4384	3114	4.2833562585969736	727	682965	4384	3114	4.2833562585969736	727	682965
4385	1462	5.666666666666667	258	683223	4385	1462	5.666666666666667	258	683223
4386	921	4.772020725388601	193	683416	4386	921	4.772020725388601	193	683416
4387	2369	4.207815275310835	563	683979	4387	2369	4.207815275310835	563	683979
4388	2068	4.495652173913044	460	684439	4388	2068	4.495652173913044	460	684439
4389	3107	4.908372827804107	633	685072	4389	3107	4.908372827804107	633	685072
4390	3745	3.72636815920398	1005	686077	4390	3745	3.72636815920398	1005	686077
4391	3586	5.441578148710167	659	686736	4391	3586	5.441578148710167	659	686736
4392	1684	4.967551622418879	339	687075	4392	1684	4.967551622418879	339	687075
4393	1045	6.147058823529412	170	687245	4393	1045	6.147058823529412	170	687245
4394	1845	4.855263157894737	380	687625	4394	1845	4.855263157894737	380	687625
4395	-100	-50.0	2	687627	4395	-100	-50.0	2	687627
4396	4216	4.057747834456208	1039	688666	4396	4216	4.057747834456208	1039	688666
4397	1452	5.417910447761194	268	688934	4397	1452	5.417910447761194	268	688934
4398	3129	5.121112929623568	611	689545	4398	3129	5.121112929623568	611	689545
4399	1574	6.372469635627531	247	689792	4399	1574	6.372469635627531	247	689792
4400	2447	5.045360824742268	485	690277	4400	2447	5.045360824742268	485	690277
4401	3347	4.199498117942284	797	691074	4401	3347	4.199498117942284	797	691074
4402	1346	4.930402930402931	273	691347	4402	1346	4.930402930402931	273	691347
4403	-100	-50.0	2	691349	4403	-100	-50.0	2	691349
4404	1545	5.5978260869565215	276	691625	4404	1545	5.5978260869565215	276	691625
4405	2508	5.915094339622642	424	692049	4405	2508	5.915094339622642	424	692049
4406	2469	5.332613390928726	463	692512	4406	2469	5.332613390928726	463	692512
4407	1861	5.112637362637362	364	692876	4407	1861	5.112637362637362	364	692876
4408	3866	4.373303167420814	884	693760	4408	3866	4.373303167420814	884	693760
4409	2442	4.131979695431472	591	694351	4409	2442	4.131979695431472	591	694351
4410	-100	-50.0	2	694353	4410	-100	-50.0	2	694353
4411	3664	4.144796380090498	884	695237	4411	3664	4.144796380090498	884	695237
4412	1814	5.851612903225806	310	695547	4412	1814	5.851612903225806	310	695547
4413	1710	5.463258785942492	313	695860	4413	1710	5.463258785942492	313	695860
4414	3338	5.526490066225166	604	696464	4414	3338	5.526490066225166	604	696464
4415	2471	5.360086767895878	461	696925	4415	2471	5.360086767895878	461	696925
4416	922	4.802083333333333	192	697117	4416	922	4.802083333333333	192	697117
4417	2245	4.628865979381444	485	697602	4417	2245	4.628865979381444	485	697602
4418	1491	4.5181818181818185	330	697932	4418	1491	4.5181818181818185	330	697932
4419	3345	4.18648310387985	799	698731	4419	3345	4.18648310387985	799	698731
4420	2455	5.146750524109015	477	699208	4420	2455	5.146750524109015	477	699208
4421	2416	3.9157212317666126	617	699825	4421	2416	3.9157212317666126	617	699825
4422	1433	4.993031358885017	287	700112	4422	1433	4.993031358885017	287	700112
4423	3915	4.688622754491018	835	700947	4423	3915	4.688622754491018	835	700947
4424	1526	5.172881355932203	295	701242	4424	1526	5.172881355932203	295	701242
4425	2509	5.93144208037825	423	701665	4425	2509	5.93144208037825	423	701665
4426	2021	4.977832512315271	406	702071	4426	2021	4.977832512315271	406	702071
4427	2787	4.287692307692308	650	702721	4427	2787	4.287692307692308	650	702721
4428	-100	-50.0	2	702723	4428	-100	-50.0	2	702723
4429	4308	4.549102428722281	947	703670	4429	4308	4.549102428722281	947	703670
4430	2746	4.654237288135593	590	704260	4430	2746	4.654237288135593	590	704260
4431	-100	-50.0	2	704262	4431	-100	-50.0	2	704262
4432	2689	6.042696629213483	445	704707	4432	2689	6.042696629213483	445	704707
4433	2379	4.3019891500904155	553	705260	4433	2379	4.3019891500904155	553	705260
4434	2601	6.020833333333333	432	705692	4434	2601	6.020833333333333	432	705692
4435	1913	4.631961259079903	413	706105	4435	1913	4.631961259079903	413	706105
4436	3298	3.8983451536643026	846	706951	4436	3298	3.8983451536643026	846	706951
4437	3522	5.662379421221865	622	707573	4437	3522	5.662379421221865	622	707573
4438	3203	4.334235453315291	739	708312	4438	3203	4.334235453315291	739	708312
4439	2089	4.758542141230068	439	708751	4439	2089	4.758542141230068	439	708751
4440	-100	-50.0	2	708753	4440	-100	-50.0	2	708753
4441	2492	4.606284658040665	541	709294	4441	2492	4.606284658040665	541	709294
4442	-100	-50.0	2	709296	4442	-100	-50.0	2	709296
4443	3097	4.816485225505443	643	709939	4443	3097	4.816485225505443	643	709939
4444	4256	4.26026026026026	999	710938	4444	4256	4.26026026026026	999	710938
4445	3514	3.3984526112185685	1034	711972	4445	3514	3.3984526112185685	1034	711972
4446	-100	-50.0	2	711974	4446	-100	-50.0	2	711974
4447	1547	5.645985401459854	274	712248	4447	1547	5.645985401459854	274	712248
4448	3771	4.853281853281853	777	713025	4448	3771	4.853281853281853	777	713025
4449	1697	5.205521472392638	326	713351	4449	1697	5.205521472392638	326	713351
4450	2472	5.373913043478261	460	713811	4450	2472	5.373913043478261	460	713811
4451	2072	4.543859649122807	456	714267	4451	2072	4.543859649122807	456	714267
4452	2218	4.33203125	512	714779	4452	2218	4.33203125	512	714779
4453	2797	4.3703125	640	715419	4453	2797	4.3703125	640	715419
4454	3457	5.032023289665211	687	716106	4454	3457	5.032023289665211	687	716106
4455	1880	4.2152466367713	446	716552	4455	1880	4.2152466367713	446	716552
4456	2784	4.263399693721286	653	717205	4456	2784	4.263399693721286	653	717205
4457	3375	4.388816644993498	769	717974	4457	3375	4.388816644993498	769	717974
4458	2635	4.391666666666667	600	718574	4458	2635	4.391666666666667	600	718574
4459	1381	5.802521008403361	238	718812	4459	1381	5.802521008403361	238	718812
4460	1927	4.829573934837093	399	719211	4460	1927	4.829573934837093	399	719211
4461	1616	5.281045751633987	306	719517	4461	1616	5.281045751633987	306	719517
4462	3590	4.189031505250875	857	720374	4462	3590	4.189031505250875	857	720374
4463	1326	4.525597269624574	293	720667	4463	1326	4.525597269624574	293	720667
4464	2616	4.226171243941842	619	721286	4464	2616	4.226171243941842	619	721286
4465	3933	3.859666339548577	1019	722305	4465	3933	3.859666339548577	1019	722305
4466	2169	6.041782729805014	359	722664	4466	2169	6.041782729805014	359	722664
4467	2123	4.195652173913044	506	723170	4467	2123	4.195652173913044	506	723170
4468	4063	4.104040404040404	990	724160	4468	4063	4.104040404040404	990	724160
4469	-100	-50.0	2	724162	4469	-100	-50.0	2	724162
4470	3985	4.6016166281755195	866	725028	4470	3985	4.6016166281755195	866	725028
4471	3155	4.599125364431487	686	725714	4471	3155	4.599125364431487	686	725714
4472	2523	4.947058823529412	510	726224	4472	2523	4.947058823529412	510	726224
4473	2493	4.616666666666666	540	726764	4473	2493	4.616666666666666	540	726764
4474	3506	4.7442489851150205	739	727503	4474	3506	4.7442489851150205	739	727503
4475	2443	4.140677966101695	590	728093	4475	2443	4.140677966101695	590	728093
4476	2110	5.047846889952153	418	728511	4476	2110	5.047846889952153	418	728511
4477	548	8.98360655737705	61	728572	4477	548	8.98360655737705	61	728572
4478	2832	4.68099173553719	605	729177	4478	2832	4.68099173553719	605	729177
4479	1913	4.631961259079903	413	729590	4479	1913	4.631961259079903	413	729590
4480	-100	-50.0	2	729592	4480	-100	-50.0	2	729592
4481	952	3.6197718631178706	263	729855	4481	952	3.6197718631178706	263	729855
4482	-100	-50.0	2	729857	4482	-100	-50.0	2	729857
4483	-100	-50.0	2	729859	4483	-100	-50.0	2	729859
4484	3288	3.8411214953271027	856	730715	4484	3288	3.8411214953271027	856	730715
4485	1697	5.205521472392638	326	731041	4485	1697	5.205521472392638	326	731041
4486	2686	4.132307692307692	650	731691	4486	2686	4.132307692307692	650	731691
4487	1864	5.163434903047092	361	732052	4487	1864	5.163434903047092	361	732052
4488	-100	-50.0	2	732054	4488	-100	-50.0	2	732054
4489	3019	4.187239944521498	721	732775	4489	3019	4.187239944521498	721	732775
4490	232	3.135135135135135	74	732849	4490	232	3.135135135135135	74	732849
4491	2860	4.218289085545723	678	733527	4491	2860	4.218289085545723	678	733527
4492	2369	5.127705627705628	462	733989	4492	2369	5.127705627705628	462	733989
4493	-100	-50.0	2	733991	4493	-100	-50.0	2	733991
4494	1037	5.825842696629214	178	734169	4494	1037	5.825842696629214	178	734169
4495	633	3.556179775280899	178	734347	4495	633	3.556179775280899	178	734347
4496	2392	5.44874715261959	439	734786	4496	2392	5.44874715261959	439	734786
4497	-100	-50.0	2	734788	4497	-100	-50.0	2	734788
4498	2836	4.0398860398860394	702	735490	4498	2836	4.0398860398860394	702	735490
4499	1035	5.75	180	735670	4499	1035	5.75	180	735670
4500	1722	5.72093023255814	301	735971	4500	1722	5.72093023255814	301	735971
4501	4165	3.223684210526316	1292	737263	4501	4165	3.223684210526316	1292	737263
4502	2447	5.045360824742268	485	737748	4502	2447	5.045360824742268	485	737748
4503	2695	4.204368174726989	641	738389	4503	2695	4.204368174726989	641	738389
4504	3844	4.242825607064018	906	739295	4504	3844	4.242825607064018	906	739295
4505	1272	5.170731707317073	246	739541	4505	1272	5.170731707317073	246	739541
4506	1987	5.8613569321533925	339	739880	4506	1987	5.8613569321533925	339	739880
4507	2924	4.762214983713355	614	740494	4507	2924	4.762214983713355	614	740494
4508	859	5.577922077922078	154	740648	4508	859	5.577922077922078	154	740648
4509	4726	4.570599613152805	1034	741682	4509	4726	4.570599613152805	1034	741682
4510	2405	5.645539906103286	426	742108	4510	2405	5.645539906103286	426	742108
4511	2287	5.162528216704289	443	742551	4511	2287	5.162528216704289	443	742551
4512	1439	5.120996441281139	281	742832	4512	1439	5.120996441281139	281	742832
4513	1760	4.835164835164835	364	743196	4513	1760	4.835164835164835	364	743196
